map_id,metric,age,count,min,median,mean,max,range,std,cv
10,spatial_mae,2,68,0.0778894062157626,0.09555246988953361,0.09237444802498018,0.09630208270909267,0.018412676493330074,0.004932726805851297,0.053399256085593864
10,spatial_mae,3,66,0.12171681822515085,0.14233809448209417,0.13769099439270482,0.1440619341133958,0.02234511588824495,0.006374030014459523,0.04629227962636628
10,spatial_mae,4,63,0.1522379581561633,0.18559422859461436,0.1818047451290951,0.19157205518386267,0.039334097027699355,0.008875831595705735,0.04882068171214796
10,spatial_mae,5,60,0.19461620266963744,0.22625063224434527,0.22518031728853724,0.23884041402650627,0.044224211356868826,0.010614411130644067,0.04713738420149385
10,spatial_mae,6,57,0.22486331481730146,0.26851231255938196,0.26780610432659213,0.28587471452298674,0.06101139970568528,0.012816802232956713,0.04785851414845458
10,spatial_mae,7,52,0.26748202229116264,0.3103637348120597,0.3098618410109065,0.33268135474862576,0.06519933245746312,0.014055356850940757,0.045360076623458895
10,spatial_mae,8,46,0.3013903563223145,0.35397308999204224,0.35126050628036315,0.3791638383047186,0.07777348198240414,0.01646900055182386,0.04688543191553368
10,spatial_mae,9,44,0.34116534536904436,0.3945650246182971,0.390416263405222,0.416762385441473,0.07559704007242862,0.018876750142958948,0.048350317116186155
10,spatial_mae,10,40,0.38093735001308104,0.436070411621467,0.4309257436624908,0.45439616984612746,0.07345881983304642,0.018986694032936024,0.04406024544174544
11,gini,0,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,gini,1,48,0.058600000000000096,0.058800000000000074,0.058791666666666804,0.058800000000000074,0.00019999999999997797,3.99652626942682e-05,0.00067977767871186
11,gini,2,47,0.1133798800000001,0.11357020000000007,0.11366479829787243,0.11394460000000006,0.000564719999999963,0.00013275936726688068,0.001167990171583014
11,gini,3,46,0.1644224366760001,0.16495053144000005,0.16489330771508698,0.16549102296000007,0.0010685862839999727,0.000279470655826538,0.001694857479052
11,gini,4,45,0.21199865298985732,0.21266125834586525,0.212768806309725,0.21368737986256625,0.0016887268727089344,0.00044257086901388574,0.0020800552331418387
11,gini,5,44,0.2565233886802576,0.2574462204039889,0.25752026526974353,0.258758200916716,0.0022348122364583833,0.0006603718302366904,0.0025643489825741433
11,gini,6,42,0.29789241722995297,0.2990515490844614,0.2993471748217647,0.300926771645598,0.0030343544156450353,0.0009128118106539082,0.0030493416588862365
11,gini,7,40,0.32419142184563,0.3381286926660368,0.33806328641483135,0.3404906892172582,0.016299267371628234,0.0025005439985407783,0.0073966742294293555
11,gini,8,38,0.3494265828428764,0.3744781447097036,0.3739230599856767,0.37750786026484984,0.028081277421973416,0.004743787339905516,0.012686533267264204
11,gini,9,36,0.3603359712154174,0.40855603581753686,0.40602238251419887,0.4120587808222642,0.05172280960684683,0.009904356269143705,0.024393621375780543
11,gini,10,33,0.3707931835685515,0.440333041493005,0.43576251208208083,0.4443877172398053,0.07359453367125379,0.015023066984036965,0.03447535427555824
11,entropy,0,67,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
11,entropy,1,48,0.15383759322861115,0.16770053683981004,0.16712291418934333,0.16770053683981007,0.013862943611198913,0.002770180915687265,0.016575709735104097
11,entropy,2,47,0.28685479088589794,0.2935280498637177,0.3054847405315149,0.33145452176655904,0.044599730880661104,0.014112188699840673,0.04619605115229907
11,entropy,3,46,0.3981463764014003,0.43617625114597053,0.42762587097754806,0.4669793293917621,0.0688329529903618,0.020803949843722754,0.04864988592987873
11,entropy,4,45,0.4979820957733645,0.5401653001723828,0.5427465635772736,0.5914098296939903,0.09342773392062576,0.026959535081947334,0.04967241967273915
11,entropy,5,44,0.5929793477324254,0.6472284900570101,0.6517565168558149,0.719672714449503,0.12669336671707754,0.03580070398763715,0.054929568115936724
11,entropy,6,42,0.6777141934685067,0.7516067402248339,0.7545985865563462,0.8351721591807025,0.15745796571219584,0.044789431817518766,0.059355308392396944
11,entropy,7,40,0.7572242473386939,0.8415686133762246,0.8490923133422893,0.9459123672133648,0.18868811987467093,0.05200025976245175,0.06124217466739592
11,entropy,8,38,0.8327197986534923,0.9218494549605942,0.9375682760809547,1.0474439869415275,0.2147241882880352,0.0568862733424168,0.06067427279024629
11,entropy,9,36,0.9085258787127534,0.9918306802899239,1.015716010133923,1.1552706237221273,0.24674474500937393,0.06289207014463719,0.061918951278856785
11,entropy,10,33,0.9367551041522709,1.0652349668854129,1.0890712681880323,1.2509744044928064,0.31421930034053547,0.06753216565541938,0.06200894985300419
11,map_uncertainty,0,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
