map_id,start_x,start_y,age,xhat,yhat,direction,cnt_e,cnt_w,cnt_n,cnt_s,belief_state,b1,b2,b3,b4,other,gini_uncertainty
43,2,6,2,2,5,east,1,0,0,1,4,94,2,1,1,2,1154
43,2,6,3,3,5,south,1,0,0,2,7,91,3,2,2,2,1698
43,2,6,4,3,4,east,2,0,0,2,14,88,4,2,2,4,2216
43,2,6,5,4,4,east,3,0,0,2,21,86,4,3,3,4,2554
43,2,6,6,5,4,north,3,0,1,2,32,83,4,4,3,6,3034
43,2,6,7,5,5,east,4,0,1,2,36,81,5,4,4,6,3346
43,2,6,8,6,5,east,5,0,1,2,64,79,6,5,4,6,3646
43,2,6,9,7,5,east,6,0,1,2,87,76,6,6,5,7,4078
43,2,6,10,8,5,north,6,0,2,2,102,74,7,6,5,8,4350
43,2,8,1,2,8,east,1,0,0,0,1,97,1,1,1,0,588
43,2,8,2,3,8,south,1,0,0,1,4,94,2,1,1,2,1154
43,2,8,3,3,7,south,1,0,0,2,7,91,3,2,2,2,1698
43,2,8,4,3,6,south,1,0,0,3,12,88,4,3,3,2,2218
43,2,8,5,3,5,south,1,0,0,4,19,86,4,4,4,2,2552
43,2,8,6,3,4,east,2,0,0,4,28,83,5,4,4,4,3038
43,2,8,7,4,4,east,3,0,0,4,43,81,6,4,3,6,3342
43,2,8,8,5,4,north,3,0,1,4,59,79,6,3,3,9,3624
43,2,8,9,5,5,east,4,0,1,4,83,76,7,4,3,10,4050
43,2,8,10,6,5,east,5,0,1,4,113,74,7,5,4,10,4334
43,2,9,1,2,9,east,1,0,0,0,1,97,1,1,1,0,588
43,2,9,2,3,9,south,1,0,0,1,4,94,2,1,1,2,1154
43,2,9,3,3,8,south,1,0,0,2,7,91,3,2,2,2,1698
43,2,9,4,3,7,south,1,0,0,3,12,88,4,3,3,2,2218
43,2,9,5,3,6,south,1,0,0,4,19,86,4,4,4,2,2552
43,2,9,6,3,5,south,1,0,0,5,26,83,5,5,4,3,3036
43,2,9,7,3,4,east,2,0,0,5,41,81,6,4,4,5,3346
43,2,9,8,4,4,east,3,0,0,5,58,79,7,4,4,6,3642
43,2,9,9,5,4,north,3,0,1,5,79,76,7,4,4,9,4062
43,2,9,10,5,5,east,4,0,1,5,107,74,7,4,4,11,4322
43,3,0,1,3,0,east,1,0,0,0,1,97,1,1,1,0,588
43,3,0,2,4,0,east,2,0,0,0,2,94,2,2,2,0,1152
43,3,0,3,5,0,north,2,0,1,0,7,91,3,2,2,2,1698
43,3,0,4,5,1,north,2,0,2,0,14,88,4,2,2,4,2216
43,3,0,5,5,2,north,2,0,3,0,21,86,4,3,3,4,2554
43,3,0,6,5,3,north,2,0,4,0,28,83,5,4,4,4,3038
43,3,0,7,5,4,north,2,0,5,0,41,81,6,4,4,5,3346
43,3,0,8,5,5,east,3,0,5,0,58,79,7,4,4,6,3642
43,3,0,9,6,5,east,4,0,5,0,82,76,8,4,4,8,4064
43,3,0,10,7,5,east,5,0,5,0,112,74,8,4,4,10,4328
43,3,2,1,3,2,east,1,0,0,0,1,97,1,1,1,0,588
43,3,2,2,4,2,north,1,0,1,0,4,94,2,1,1,2,1154
43,3,2,3,4,3,north,1,0,2,0,7,91,3,2,2,2,1698
43,3,2,4,4,4,east,2,0,2,0,14,88,4,2,2,4,2216
43,3,2,5,5,4,north,2,0,3,0,21,86,4,3,3,4,2554
43,3,2,6,5,5,east,3,0,3,0,31,83,5,3,3,6,3032
43,3,2,7,6,5,east,4,0,3,0,43,81,6,4,3,6,3342
43,3,2,8,7,5,east,5,0,3,0,58,79,7,4,4,6,3642
43,3,2,9,8,5,north,5,0,4,0,82,76,8,4,4,8,4064
43,3,2,10,8,6,east,6,0,4,0,109,74,8,5,5,8,4346
43,3,4,1,3,4,east,1,0,0,0,1,97,1,1,1,0,588
43,3,4,2,4,4,east,2,0,0,0,2,94,2,2,2,0,1152
43,3,4,3,5,4,north,2,0,1,0,7,91,3,2,2,2,1698
43,3,4,4,5,5,east,3,0,1,0,12,88,4,3,3,2,2218
43,3,4,5,6,5,east,4,0,1,0,19,86,4,4,4,2,2552
43,3,4,6,7,5,east,5,0,1,0,26,83,5,5,4,3,3036
43,3,4,7,8,5,north,5,0,2,0,41,81,6,4,4,5,3346
43,3,4,8,8,6,east,6,0,2,0,55,78,7,5,5,5,3792
43,3,4,9,9,6,north,6,0,3,0,76,76,7,5,5,7,4076
43,3,4,10,9,7,north,6,0,4,0,109,74,8,5,5,8,4346
43,3,5,1,3,5,south,0,0,0,1,1,97,1,1,1,0,588
43,3,5,2,3,4,east,1,0,0,1,4,94,2,1,1,2,1154
43,3,5,3,4,4,east,2,0,0,1,7,91,3,2,2,2,1698
43,3,5,4,5,4,north,2,0,1,1,15,88,3,3,2,4,2218
43,3,5,5,5,5,east,3,0,1,1,21,86,4,3,3,4,2554
43,3,5,6,6,5,east,4,0,1,1,33,84,4,4,4,4,2880
43,3,5,7,7,5,east,5,0,1,1,39,81,5,5,4,5,3348
43,3,5,8,8,5,north,5,0,2,1,64,79,6,5,4,6,3646
43,3,5,9,8,6,east,6,0,2,1,87,76,6,6,5,7,4078
43,3,5,10,9,6,north,6,0,3,1,102,74,7,6,5,8,4350
43,3,6,1,3,6,south,0,0,0,1,1,97,1,1,1,0,588
43,3,6,2,3,5,south,0,0,0,2,2,94,2,2,2,0,1152
43,3,6,3,3,4,east,1,0,0,2,7,91,3,2,2,2,1698
43,3,6,4,4,4,east,2,0,0,2,14,88,4,2,2,4,2216
43,3,6,5,5,4,north,2,0,1,2,18,86,3,3,2,6,2546
43,3,6,6,5,5,east,3,0,1,2,32,83,4,4,3,6,3034
43,3,6,7,6,5,east,4,0,1,2,36,81,5,4,4,6,3346
43,3,6,8,7,5,east,5,0,1,2,64,79,6,5,4,6,3646
43,3,6,9,8,5,north,5,0,2,2,86,76,6,6,4,8,4072
43,3,6,10,8,6,east,6,0,2,2,102,74,7,6,5,8,4350
43,3,7,1,3,7,south,0,0,0,1,1,97,1,1,1,0,588
43,3,7,2,3,6,south,0,0,0,2,2,94,2,2,2,0,1152
43,3,7,3,3,5,south,0,0,0,3,5,91,3,3,3,0,1692
43,3,7,4,3,4,east,1,0,0,3,12,88,4,3,3,2,2218
43,3,7,5,4,4,east,2,0,0,3,21,86,4,3,3,4,2554
43,3,7,6,5,4,north,2,0,1,3,29,83,4,3,3,7,3028
43,3,7,7,5,5,east,3,0,1,3,44,81,5,3,3,8,3332
43,3,7,8,6,5,east,4,0,1,3,62,79,6,4,3,8,3634
43,3,7,9,7,5,east,5,0,1,3,85,76,7,5,4,8,4070
43,3,7,10,8,5,north,5,0,2,3,114,74,6,6,4,10,4336
43,3,8,1,3,8,south,0,0,0,1,1,97,1,1,1,0,588
43,3,8,2,3,7,south,0,0,0,2,2,94,2,2,2,0,1152
43,3,8,3,3,6,south,0,0,0,3,5,91,3,3,3,0,1692
43,3,8,4,3,5,south,0,0,0,4,9,88,4,4,4,0,2208
43,3,8,5,3,4,east,1,0,0,4,19,86,4,4,4,2,2552
43,3,8,6,4,4,east,2,0,0,4,28,83,5,4,4,4,3038
43,3,8,7,5,4,north,2,0,1,4,42,81,5,4,3,7,3340
43,3,8,8,5,5,east,3,0,1,4,59,79,6,3,3,9,3624
43,3,8,9,6,5,east,4,0,1,4,83,76,7,4,3,10,4050
43,3,8,10,7,5,east,5,0,1,4,113,74,7,5,4,10,4334
43,3,9,1,3,9,south,0,0,0,1,1,97,1,1,1,0,588
43,3,9,2,3,8,south,0,0,0,2,2,94,2,2,2,0,1152
43,3,9,3,3,7,south,0,0,0,3,5,91,3,3,3,0,1692
43,3,9,4,3,6,south,0,0,0,4,9,88,4,4,4,0,2208
43,3,9,5,3,5,south,0,0,0,5,16,86,5,4,4,1,2546
43,3,9,6,3,4,east,1,0,0,5,26,83,5,5,4,3,3036
43,3,9,7,4,4,east,2,0,0,5,41,81,6,4,4,5,3346
43,3,9,8,5,4,north,2,0,1,5,56,79,6,4,4,7,3642
43,3,9,9,5,5,east,3,0,1,5,79,76,7,4,4,9,4062
43,3,9,10,6,5,east,4,0,1,5,107,74,7,4,4,11,4322
43,4,0,1,4,0,east,1,0,0,0,1,97,1,1,1,0,588
43,4,0,2,5,0,north,1,0,1,0,4,94,2,1,1,2,1154
43,4,0,3,5,1,north,1,0,2,0,7,91,3,2,2,2,1698
43,4,0,4,5,2,north,1,0,3,0,12,88,4,3,3,2,2218
43,4,0,5,5,3,north,1,0,4,0,19,86,4,4,4,2,2552
43,4,0,6,5,4,north,1,0,5,0,26,83,5,5,4,3,3036
43,4,0,7,5,5,east,2,0,5,0,41,81,6,4,4,5,3346
43,4,0,8,6,5,east,3,0,5,0,58,79,7,4,4,6,3642
43,4,0,9,7,5,east,4,0,5,0,82,76,8,4,4,8,4064
43,4,0,10,8,5,north,4,0,6,0,109,74,8,5,5,8,4346
43,4,1,1,4,1,north,0,0,1,0,1,97,1,1,1,0,588
43,4,1,2,4,2,north,0,0,2,0,2,94,2,2,2,0,1152
43,4,1,3,4,3,north,0,0,3,0,5,91,3,3,3,0,1692
43,4,1,4,4,4,east,1,0,3,0,12,88,4,3,3,2,2218
43,4,1,5,5,4,north,1,0,4,0,19,86,4,4,4,2,2552
43,4,1,6,5,5,east,2,0,4,0,28,83,5,4,4,4,3038
43,4,1,7,6,5,east,3,0,4,0,43,81,6,4,3,6,3342
43,4,1,8,7,5,east,4,0,4,0,61,79,7,3,3,8,3628
43,4,1,9,8,5,north,4,0,5,0,82,76,8,4,4,8,4064
43,4,1,10,8,6,east,5,0,5,0,112,74,8,4,4,10,4328
43,4,2,1,4,2,north,0,0,1,0,1,97,1,1,1,0,588
43,4,2,2,4,3,north,0,0,2,0,2,94,2,2,2,0,1152
43,4,2,3,4,4,east,1,0,2,0,7,91,3,2,2,2,1698
43,4,2,4,5,4,north,1,0,3,0,12,88,4,3,3,2,2218
43,4,2,5,5,5,east,2,0,3,0,21,86,4,3,3,4,2554
43,4,2,6,6,5,east,3,0,3,0,31,83,5,3,3,6,3032
43,4,2,7,7,5,east,4,0,3,0,43,81,6,4,3,6,3342
43,4,2,8,8,5,north,4,0,4,0,61,79,7,3,3,8,3628
43,4,2,9,8,6,east,5,0,4,0,82,76,8,4,4,8,4064
43,4,2,10,9,6,north,5,0,5,0,112,74,8,4,4,10,4328
43,4,3,1,4,3,north,0,0,1,0,1,97,1,1,1,0,588
43,4,3,2,4,4,east,1,0,1,0,4,94,2,1,1,2,1154
43,4,3,3,5,4,north,1,0,2,0,7,91,3,2,2,2,1698
43,4,3,4,5,5,east,2,0,2,0,14,88,4,2,2,4,2216
43,4,3,5,6,5,east,3,0,2,0,21,86,4,3,3,4,2554
43,4,3,6,7,5,east,4,0,2,0,28,83,5,4,4,4,3038
43,4,3,7,8,5,north,4,0,3,0,43,81,6,4,3,6,3342
43,4,3,8,8,6,east,5,0,3,0,58,79,7,4,4,6,3642
43,4,3,9,9,6,north,5,0,4,0,82,76,8,4,4,8,4064
43,4,3,10,9,7,north,5,0,5,0,112,74,8,4,4,10,4328
43,4,4,1,4,4,east,1,0,0,0,1,97,1,1,1,0,588
43,4,4,2,5,4,north,1,0,1,0,4,94,2,1,1,2,1154
43,4,4,3,5,5,east,2,0,1,0,7,91,3,2,2,2,1698
43,4,4,4,6,5,east,3,0,1,0,12,88,4,3,3,2,2218
43,4,4,5,7,5,east,4,0,1,0,19,86,4,4,4,2,2552
43,4,4,6,8,5,north,4,0,2,0,28,83,5,4,4,4,3038
43,4,4,7,8,6,east,5,0,2,0,41,81,6,4,4,5,3346
43,4,4,8,9,6,north,5,0,3,0,58,79,7,4,4,6,3642
43,4,4,9,9,7,north,5,0,4,0,82,76,8,4,4,8,4064
43,4,4,10,9,8,north,5,0,5,0,112,74,8,4,4,10,4328
43,4,5,1,4,5,east,1,0,0,0,1,97,1,1,1,0,588
43,4,5,2,5,5,east,2,0,0,0,2,94,2,2,2,0,1152
43,4,5,3,6,5,east,3,0,0,0,5,91,3,3,3,0,1692
43,4,5,4,7,5,east,4,0,0,0,9,88,4,4,4,0,2208
43,4,5,5,8,5,north,4,0,1,0,19,86,4,4,4,2,2552
43,4,5,6,8,6,east,5,0,1,0,26,83,5,5,4,3,3036
43,4,5,7,9,6,north,5,0,2,0,41,81,6,4,4,5,3346
43,4,5,8,9,7,north,5,0,3,0,58,79,7,4,4,6,3642
43,4,5,9,9,8,north,5,0,4,0,82,76,8,4,4,8,4064
43,4,7,1,4,7,east,1,0,0,0,1,97,1,1,1,0,588
43,4,7,2,5,7,south,1,0,0,1,4,94,2,1,1,2,1154
43,4,7,3,5,6,south,1,0,0,2,7,91,3,2,2,2,1698
43,4,7,4,5,5,east,2,0,0,2,14,88,4,2,2,4,2216
43,4,7,5,6,5,east,3,0,0,2,21,86,4,3,3,4,2554
43,4,7,6,7,5,east,4,0,0,2,28,83,5,4,4,4,3038
43,4,7,7,8,5,north,4,0,1,2,36,81,5,4,4,6,3346
43,4,7,8,8,6,east,5,0,1,2,64,79,6,5,4,6,3646
43,4,7,9,9,6,north,5,0,2,2,86,76,6,6,4,8,4072
43,4,7,10,9,7,north,5,0,3,2,114,74,6,6,4,10,4336
43,4,8,1,4,8,west,0,1,0,0,1,97,1,1,1,0,588
43,4,8,2,3,8,south,0,1,0,1,4,94,2,1,1,2,1154
43,4,8,3,3,7,south,0,1,0,2,7,91,3,2,2,2,1698
43,4,8,4,3,6,south,0,1,0,3,12,88,4,3,3,2,2218
43,4,8,5,3,5,south,0,1,0,4,19,86,4,4,4,2,2552
43,4,8,6,3,4,east,1,1,0,4,33,84,4,4,4,4,2880
43,4,8,7,4,4,east,2,1,0,4,36,81,5,4,4,6,3346
43,4,8,8,5,4,north,2,1,1,4,60,79,5,4,3,9,3628
43,4,8,9,5,5,east,3,1,1,4,80,76,6,4,3,11,4042
43,4,8,10,6,5,east,4,1,1,4,103,74,6,4,4,12,4312
43,4,9,1,4,9,west,0,1,0,0,1,97,1,1,1,0,588
43,4,9,2,3,9,south,0,1,0,1,4,94,2,1,1,2,1154
43,4,9,3,3,8,south,0,1,0,2,7,91,3,2,2,2,1698
43,4,9,4,3,7,south,0,1,0,3,12,88,4,3,3,2,2218
43,4,9,5,3,6,south,0,1,0,4,19,86,4,4,4,2,2552
43,4,9,6,3,5,south,0,1,0,5,26,83,5,5,4,3,3036
43,4,9,7,3,4,east,1,1,0,5,39,81,5,5,4,5,3348
43,4,9,8,4,4,east,2,1,0,5,64,79,6,5,4,6,3646
43,4,9,9,5,4,north,2,1,1,5,89,76,6,5,4,9,4066
43,4,9,10,5,5,east,3,1,1,5,116,74,6,5,4,11,4326
43,5,0,1,5,0,north,0,0,1,0,1,97,1,1,1,0,588
43,5,0,2,5,1,north,0,0,2,0,2,94,2,2,2,0,1152
43,5,0,3,5,2,north,0,0,3,0,5,91,3,3,3,0,1692
43,5,0,4,5,3,north,0,0,4,0,9,88,4,4,4,0,2208
43,5,0,5,5,4,north,0,0,5,0,16,86,5,4,4,1,2546
43,5,0,6,5,5,east,1,0,5,0,26,83,5,5,4,3,3036
43,5,0,7,6,5,east,2,0,5,0,41,81,6,4,4,5,3346
43,5,0,8,7,5,east,3,0,5,0,58,79,7,4,4,6,3642
43,5,0,9,8,5,north,3,0,6,0,76,76,7,5,5,7,4076
43,5,0,10,8,6,east,4,0,6,0,109,74,8,5,5,8,4346
43,5,1,1,5,1,north,0,0,1,0,1,97,1,1,1,0,588
43,5,1,2,5,2,north,0,0,2,0,2,94,2,2,2,0,1152
43,5,1,3,5,3,north,0,0,3,0,5,91,3,3,3,0,1692
43,5,1,4,5,4,north,0,0,4,0,9,88,4,4,4,0,2208
43,5,1,5,5,5,east,1,0,4,0,19,86,4,4,4,2,2552
43,5,1,6,6,5,east,2,0,4,0,28,83,5,4,4,4,3038
43,5,1,7,7,5,east,3,0,4,0,43,81,6,4,3,6,3342
43,5,1,8,8,5,north,3,0,5,0,58,79,7,4,4,6,3642
43,5,1,9,8,6,east,4,0,5,0,82,76,8,4,4,8,4064
43,5,1,10,9,6,north,4,0,6,0,109,74,8,5,5,8,4346
43,5,2,1,5,2,north,0,0,1,0,1,97,1,1,1,0,588
43,5,2,2,5,3,north,0,0,2,0,2,94,2,2,2,0,1152
43,5,2,3,5,4,north,0,0,3,0,5,91,3,3,3,0,1692
43,5,2,4,5,5,east,1,0,3,0,12,88,4,3,3,2,2218
43,5,2,5,6,5,east,2,0,3,0,21,86,4,3,3,4,2554
43,5,2,6,7,5,east,3,0,3,0,31,83,5,3,3,6,3032
43,5,2,7,8,5,north,3,0,4,0,43,81,6,4,3,6,3342
43,5,2,8,8,6,east,4,0,4,0,61,79,7,3,3,8,3628
43,5,2,9,9,6,north,4,0,5,0,82,76,8,4,4,8,4064
43,5,2,10,9,7,north,4,0,6,0,109,74,8,5,5,8,4346
43,5,3,1,5,3,north,0,0,1,0,1,97,1,1,1,0,588
43,5,3,2,5,4,north,0,0,2,0,2,94,2,2,2,0,1152
43,5,3,3,5,5,east,1,0,2,0,7,91,3,2,2,2,1698
43,5,3,4,6,5,east,2,0,2,0,14,88,4,2,2,4,2216
43,5,3,5,7,5,east,3,0,2,0,21,86,4,3,3,4,2554
43,5,3,6,8,5,north,3,0,3,0,31,83,5,3,3,6,3032
43,5,3,7,8,6,east,4,0,3,0,43,81,6,4,3,6,3342
43,5,3,8,9,6,north,4,0,4,0,61,79,7,3,3,8,3628
43,5,3,9,9,7,north,4,0,5,0,82,76,8,4,4,8,4064
43,5,3,10,9,8,north,4,0,6,0,109,74,8,5,5,8,4346
43,5,4,1,5,4,north,0,0,1,0,1,97,1,1,1,0,588
43,5,4,2,5,5,east,1,0,1,0,4,94,2,1,1,2,1154
43,5,4,3,6,5,east,2,0,1,0,7,91,3,2,2,2,1698
43,5,4,4,7,5,east,3,0,1,0,12,88,4,3,3,2,2218
43,5,4,5,8,5,north,3,0,2,0,21,86,4,3,3,4,2554
43,5,4,6,8,6,east,4,0,2,0,28,83,5,4,4,4,3038
43,5,4,7,9,6,north,4,0,3,0,43,81,6,4,3,6,3342
43,5,4,8,9,7,north,4,0,4,0,61,79,7,3,3,8,3628
43,5,4,9,9,8,north,4,0,5,0,82,76,8,4,4,8,4064
43,5,5,1,5,5,east,1,0,0,0,1,97,1,1,1,0,588
43,5,5,2,6,5,east,2,0,0,0,2,94,2,2,2,0,1152
43,5,5,3,7,5,east,3,0,0,0,5,91,3,3,3,0,1692
43,5,5,4,8,5,north,3,0,1,0,12,88,4,3,3,2,2218
43,5,5,5,8,6,east,4,0,1,0,19,86,4,4,4,2,2552
43,5,5,6,9,6,north,4,0,2,0,28,83,5,4,4,4,3038
43,5,5,7,9,7,north,4,0,3,0,43,81,6,4,3,6,3342
43,5,5,8,9,8,north,4,0,4,0,61,79,7,3,3,8,3628
43,5,6,1,5,6,south,0,0,0,1,1,97,1,1,1,0,588
43,5,6,2,5,5,east,1,0,0,1,4,94,2,1,1,2,1154
43,5,6,3,6,5,east,2,0,0,1,7,91,3,2,2,2,1698
43,5,6,4,7,5,east,3,0,0,1,12,88,4,3,3,2,2218
43,5,6,5,8,5,north,3,0,1,1,21,86,4,3,3,4,2554
43,5,6,6,8,6,east,4,0,1,1,33,84,4,4,4,4,2880
43,5,6,7,9,6,north,4,0,2,1,36,81,5,4,4,6,3346
43,5,6,8,9,7,north,4,0,3,1,62,79,6,4,3,8,3634
43,5,6,9,9,8,north,4,0,4,1,83,76,7,4,3,10,4050
43,5,7,1,5,7,south,0,0,0,1,1,97,1,1,1,0,588
43,5,7,2,5,6,south,0,0,0,2,2,94,2,2,2,0,1152
43,5,7,3,5,5,east,1,0,0,2,7,91,3,2,2,2,1698
43,5,7,4,6,5,east,2,0,0,2,14,88,4,2,2,4,2216
43,5,7,5,7,5,east,3,0,0,2,21,86,4,3,3,4,2554
43,5,7,6,8,5,north,3,0,1,2,32,83,4,4,3,6,3034
43,5,7,7,8,6,east,4,0,1,2,36,81,5,4,4,6,3346
43,5,7,8,9,6,north,4,0,2,2,63,79,5,5,3,8,3636
43,5,7,9,9,7,north,4,0,3,2,84,76,6,5,3,10,4054
43,5,7,10,9,8,north,4,0,4,2,110,74,7,5,3,11,4320
43,5,8,1,5,8,south,0,0,0,1,1,97,1,1,1,0,588
43,5,8,2,5,7,south,0,0,0,2,2,94,2,2,2,0,1152
43,5,8,3,5,6,south,0,0,0,3,5,91,3,3,3,0,1692
43,5,8,4,5,5,east,1,0,0,3,12,88,4,3,3,2,2218
43,5,8,5,6,5,east,2,0,0,3,21,86,4,3,3,4,2554
43,5,8,6,7,5,east,3,0,0,3,31,83,5,3,3,6,3032
43,5,8,7,8,5,north,3,0,1,3,44,81,5,3,3,8,3332
43,5,8,8,8,6,east,4,0,1,3,62,79,6,4,3,8,3634
43,5,8,9,9,6,north,4,0,2,3,84,76,6,5,3,10,4054
43,5,8,10,9,7,north,4,0,3,3,111,74,6,6,3,11,4322
43,5,9,1,5,9,west,0,1,0,0,1,97,1,1,1,0,588
43,5,9,2,4,9,west,0,2,0,0,2,94,2,2,2,0,1152
43,5,9,3,3,9,south,0,2,0,1,7,91,3,2,2,2,1698
43,5,9,4,3,8,south,0,2,0,2,14,88,4,2,2,4,2216
43,5,9,5,3,7,south,0,2,0,3,21,86,4,3,3,4,2554
43,5,9,6,3,6,south,0,2,0,4,28,83,5,4,4,4,3038
43,5,9,7,3,5,south,0,2,0,5,41,81,6,4,4,5,3346
43,5,9,8,3,4,east,1,2,0,5,64,79,6,5,4,6,3646
43,5,9,9,4,4,east,2,2,0,5,86,76,6,6,4,8,4072
43,5,9,10,5,4,north,2,2,1,5,114,74,6,6,4,10,4336
43,6,0,1,6,0,west,0,1,0,0,1,97,1,1,1,0,588
43,6,0,2,5,0,north,0,1,1,0,4,94,2,1,1,2,1154
43,6,0,3,5,1,north,0,1,2,0,7,91,3,2,2,2,1698
43,6,0,4,5,2,north,0,1,3,0,12,88,4,3,3,2,2218
43,6,0,5,5,3,north,0,1,4,0,19,86,4,4,4,2,2552
43,6,0,6,5,4,north,0,1,5,0,26,83,5,5,4,3,3036
43,6,0,7,5,5,east,1,1,5,0,39,81,5,5,4,5,3348
43,6,0,8,6,5,east,2,1,5,0,64,79,6,5,4,6,3646
43,6,0,9,7,5,east,3,1,5,0,85,76,7,5,4,8,4070
43,6,0,10,8,5,north,3,1,6,0,102,74,7,6,5,8,4350
43,6,1,1,6,1,west,0,1,0,0,1,97,1,1,1,0,588
43,6,1,2,5,1,north,0,1,1,0,4,94,2,1,1,2,1154
43,6,1,3,5,2,north,0,1,2,0,7,91,3,2,2,2,1698
43,6,1,4,5,3,north,0,1,3,0,12,88,4,3,3,2,2218
43,6,1,5,5,4,north,0,1,4,0,19,86,4,4,4,2,2552
43,6,1,6,5,5,east,1,1,4,0,33,84,4,4,4,4,2880
43,6,1,7,6,5,east,2,1,4,0,36,81,5,4,4,6,3346
43,6,1,8,7,5,east,3,1,4,0,62,79,6,4,3,8,3634
43,6,1,9,8,5,north,3,1,5,0,85,76,7,5,4,8,4070
43,6,1,10,8,6,east,4,1,5,0,113,74,7,5,4,10,4334
43,6,3,1,6,3,west,0,1,0,0,1,97,1,1,1,0,588
43,6,3,2,5,3,north,0,1,1,0,4,94,2,1,1,2,1154
43,6,3,3,5,4,north,0,1,2,0,7,91,3,2,2,2,1698
43,6,3,4,5,5,east,1,1,2,0,15,88,3,3,2,4,2218
43,6,3,5,6,5,east,2,1,2,0,18,86,3,3,2,6,2546
43,6,3,6,7,5,east,3,1,2,0,29,83,4,3,3,7,3028
43,6,3,7,8,5,north,3,1,3,0,44,81,5,3,3,8,3332
43,6,3,8,8,6,east,4,1,3,0,59,79,6,3,3,9,3624
43,6,3,9,9,6,north,4,1,4,0,83,76,7,4,3,10,4050
43,6,3,10,9,7,north,4,1,5,0,113,74,7,5,4,10,4334
43,6,4,1,6,4,north,0,0,1,0,1,97,1,1,1,0,588
43,6,4,2,6,5,east,1,0,1,0,4,94,2,1,1,2,1154
43,6,4,3,7,5,east,2,0,1,0,7,91,3,2,2,2,1698
43,6,4,4,8,5,north,2,0,2,0,14,88,4,2,2,4,2216
43,6,4,5,8,6,east,3,0,2,0,21,86,4,3,3,4,2554
43,6,4,6,9,6,north,3,0,3,0,31,83,5,3,3,6,3032
43,6,4,7,9,7,north,3,0,4,0,43,81,6,4,3,6,3342
43,6,4,8,9,8,north,3,0,5,0,58,79,7,4,4,6,3642
43,6,5,1,6,5,east,1,0,0,0,1,97,1,1,1,0,588
43,6,5,2,7,5,east,2,0,0,0,2,94,2,2,2,0,1152
43,6,5,3,8,5,north,2,0,1,0,7,91,3,2,2,2,1698
43,6,5,4,8,6,east,3,0,1,0,12,88,4,3,3,2,2218
43,6,5,5,9,6,north,3,0,2,0,21,86,4,3,3,4,2554
43,6,5,6,9,7,north,3,0,3,0,31,83,5,3,3,6,3032
43,6,5,7,9,8,north,3,0,4,0,43,81,6,4,3,6,3342
43,6,6,1,6,6,south,0,0,0,1,1,97,1,1,1,0,588
43,6,6,2,6,5,east,1,0,0,1,4,94,2,1,1,2,1154
43,6,6,3,7,5,east,2,0,0,1,7,91,3,2,2,2,1698
43,6,6,4,8,5,north,2,0,1,1,15,88,3,3,2,4,2218
43,6,6,5,8,6,east,3,0,1,1,21,86,4,3,3,4,2554
43,6,6,6,9,6,north,3,0,2,1,32,83,4,4,3,6,3034
43,6,6,7,9,7,north,3,0,3,1,44,81,5,3,3,8,3332
43,6,6,8,9,8,north,3,0,4,1,59,79,6,3,3,9,3624
43,7,0,1,7,0,west,0,1,0,0,1,97,1,1,1,0,588
43,7,0,2,6,0,west,0,2,0,0,2,94,2,2,2,0,1152
43,7,0,3,5,0,north,0,2,1,0,7,91,3,2,2,2,1698
43,7,0,4,5,1,north,0,2,2,0,14,88,4,2,2,4,2216
43,7,0,5,5,2,north,0,2,3,0,21,86,4,3,3,4,2554
43,7,0,6,5,3,north,0,2,4,0,28,83,5,4,4,4,3038
43,7,0,7,5,4,north,0,2,5,0,41,81,6,4,4,5,3346
43,7,0,8,5,5,east,1,2,5,0,64,79,6,5,4,6,3646
43,7,0,9,6,5,east,2,2,5,0,86,76,6,6,4,8,4072
43,7,0,10,7,5,east,3,2,5,0,114,74,6,6,4,10,4336
43,7,1,1,7,1,south,0,0,0,1,1,97,1,1,1,0,588
43,7,1,2,7,0,west,0,1,0,1,4,94,2,1,1,2,1154
43,7,1,3,6,0,west,0,2,0,1,7,91,3,2,2,2,1698
43,7,1,4,5,0,north,0,2,1,1,15,88,3,3,2,4,2218
43,7,1,5,5,1,north,0,2,2,1,18,86,3,3,2,6,2546
43,7,1,6,5,2,north,0,2,3,1,29,83,4,3,3,7,3028
43,7,1,7,5,3,north,0,2,4,1,42,81,5,4,3,7,3340
43,7,1,8,5,4,north,0,2,5,1,56,79,6,4,4,7,3642
43,7,1,9,5,5,east,1,2,5,1,89,76,6,5,4,9,4066
43,7,1,10,6,5,east,2,2,5,1,114,74,6,6,4,10,4336
43,7,4,1,7,4,north,0,0,1,0,1,97,1,1,1,0,588
43,7,4,2,7,5,east,1,0,1,0,4,94,2,1,1,2,1154
43,7,4,3,8,5,north,1,0,2,0,7,91,3,2,2,2,1698
43,7,4,4,8,6,east,2,0,2,0,14,88,4,2,2,4,2216
43,7,4,5,9,6,north,2,0,3,0,21,86,4,3,3,4,2554
43,7,4,6,9,7,north,2,0,4,0,28,83,5,4,4,4,3038
43,7,4,7,9,8,north,2,0,5,0,41,81,6,4,4,5,3346
43,7,5,1,7,5,east,1,0,0,0,1,97,1,1,1,0,588
43,7,5,2,8,5,north,1,0,1,0,4,94,2,1,1,2,1154
43,7,5,3,8,6,east,2,0,1,0,7,91,3,2,2,2,1698
