model,start_x,start_y,threshold,reached,first_passage_step,actual_update_step,fallback_used
30,8,2,5,1,1,1,0
30,8,2,6,1,2,2,0
30,8,2,7,1,2,2,0
30,8,2,8,1,3,3,0
30,8,2,9,1,3,3,0
30,8,2,10,1,3,3,0
30,8,2,11,1,3,3,0
30,8,2,12,1,4,4,0
30,8,2,13,1,4,4,0
30,8,2,14,1,4,4,0
30,8,2,15,1,4,4,0
30,8,2,16,1,5,5,0
30,8,2,17,1,6,6,0
30,8,2,18,1,7,7,0
30,8,2,19,0,,10,1
30,8,7,1,1,1,1,0
30,8,7,2,1,1,1,0
30,8,7,3,1,1,1,0
30,8,7,4,1,1,1,0
30,8,7,5,1,1,1,0
30,8,7,6,1,2,2,0
30,8,7,7,1,2,2,0
30,8,7,8,1,3,3,0
30,8,7,9,1,3,3,0
30,8,7,10,0,,10,1
30,8,7,11,0,,10,1
30,8,7,12,0,,10,1
30,8,7,13,0,,10,1
30,8,7,14,0,,10,1
30,8,7,15,0,,10,1
30,8,7,16,0,,10,1
30,8,7,17,0,,10,1
30,8,7,18,0,,10,1
30,8,7,19,0,,10,1
30,8,8,1,1,1,1,0
30,8,8,2,1,1,1,0
30,8,8,3,1,1,1,0
30,8,8,4,1,1,1,0
30,8,8,5,1,2,2,0
30,8,8,6,1,2,2,0
30,8,8,7,0,,10,1
30,8,8,8,0,,10,1
30,8,8,9,0,,10,1
30,8,8,10,0,,10,1
30,8,8,11,0,,10,1
30,8,8,12,0,,10,1
30,8,8,13,0,,10,1
30,8,8,14,0,,10,1
30,8,8,15,0,,10,1
30,8,8,16,0,,10,1
30,8,8,17,0,,10,1
30,8,8,18,0,,10,1
30,8,8,19,0,,10,1
30,8,9,1,1,1,1,0
30,8,9,2,1,1,1,0
30,8,9,3,1,1,1,0
30,8,9,4,0,,10,1
30,8,9,5,0,,10,1
30,8,9,6,0,,10,1
30,8,9,7,0,,10,1
30,8,9,8,0,,10,1
30,8,9,9,0,,10,1
30,8,9,10,0,,10,1
30,8,9,11,0,,10,1
30,8,9,12,0,,10,1
30,8,9,13,0,,10,1
30,8,9,14,0,,10,1
30,8,9,15,0,,10,1
30,8,9,16,0,,10,1
30,8,9,17,0,,10,1
30,8,9,18,0,,10,1
30,8,9,19,0,,10,1
30,9,0,1,1,1,1,0
30,9,0,2,1,1,1,0
30,9,0,3,1,1,1,0
30,9,0,4,1,1,1,0
30,9,0,5,1,2,2,0
30,9,0,6,1,2,2,0
30,9,0,7,1,2,2,0
30,9,0,8,1,2,2,0
30,9,0,9,1,3,3,0
30,9,0,10,1,3,3,0
30,9,0,11,1,3,3,0
30,9,0,12,1,3,3,0
30,9,0,13,1,4,4,0
30,9,0,14,1,5,5,0
30,9,0,15,1,6,6,0
30,9,0,16,1,7,7,0
30,9,0,17,1,8,8,0
30,9,0,18,1,9,9,0
30,9,0,19,0,,10,1
30,9,6,1,1,1,1,0
30,9,6,2,1,1,1,0
30,9,6,3,1,1,1,0
30,9,6,4,1,1,1,0
30,9,6,5,1,1,1,0
30,9,6,6,1,2,2,0
30,9,6,7,1,2,2,0
30,9,6,8,1,2,2,0
30,9,6,9,1,2,2,0
30,9,6,10,1,3,3,0
30,9,6,11,1,3,3,0
30,9,6,12,1,4,4,0
30,9,6,13,1,4,4,0
30,9,6,14,1,5,5,0
30,9,6,15,1,5,5,0
30,9,6,16,0,,10,1
30,9,6,17,0,,10,1
30,9,6,18,0,,10,1
30,9,6,19,0,,10,1
30,9,7,1,1,1,1,0
30,9,7,2,1,1,1,0
30,9,7,3,1,1,1,0
30,9,7,4,1,1,1,0
30,9,7,5,1,1,1,0
30,9,7,6,1,2,2,0
30,9,7,7,1,2,2,0
30,9,7,8,1,2,2,0
30,9,7,9,1,3,3,0
30,9,7,10,1,3,3,0
30,9,7,11,1,4,4,0
30,9,7,12,1,4,4,0
30,9,7,13,0,,10,1
30,9,7,14,0,,10,1
30,9,7,15,0,,10,1
30,9,7,16,0,,10,1
30,9,7,17,0,,10,1
30,9,7,18,0,,10,1
30,9,7,19,0,,10,1
31,0,0,1,1,1,1,0
31,0,0,2,1,1,1,0
31,0,0,3,1,1,1,0
31,0,0,4,1,1,1,0
31,0,0,5,1,2,2,0
31,0,0,6,1,2,2,0
31,0,0,7,1,2,2,0
31,0,0,8,1,2,2,0
31,0,0,9,1,3,3,0
31,0,0,10,1,3,3,0
31,0,0,11,1,3,3,0
31,0,0,12,1,3,3,0
31,0,0,13,1,4,4,0
31,0,0,14,1,5,5,0
31,0,0,15,1,5,5,0
31,0,0,16,1,5,5,0
31,0,0,17,1,6,6,0
31,0,0,18,1,7,7,0
31,0,0,19,0,,10,1
31,0,1,1,1,1,1,0
31,0,1,2,1,1,1,0
31,0,1,3,1,1,1,0
31,0,1,4,1,2,2,0
31,0,1,5,1,2,2,0
31,0,1,6,1,2,2,0
31,0,1,7,1,2,2,0
31,0,1,8,1,3,3,0
31,0,1,9,1,3,3,0
31,0,1,10,1,3,3,0
31,0,1,11,1,3,3,0
31,0,1,12,1,4,4,0
31,0,1,13,1,4,4,0
31,0,1,14,1,4,4,0
31,0,1,15,1,5,5,0
31,0,1,16,1,6,6,0
31,0,1,17,1,6,6,0
31,0,1,18,1,6,6,0
31,0,1,19,0,,10,1
31,0,4,1,1,1,1,0
31,0,4,2,1,1,1,0
31,0,4,3,1,1,1,0
31,0,4,4,1,1,1,0
31,0,4,5,1,1,1,0
31,0,4,6,1,2,2,0
31,0,4,7,1,2,2,0
31,0,4,8,1,2,2,0
31,0,4,9,1,2,2,0
31,0,4,10,1,2,2,0
31,0,4,11,1,3,3,0
31,0,4,12,1,3,3,0
31,0,4,13,1,3,3,0
31,0,4,14,1,3,3,0
31,0,4,15,1,4,4,0
31,0,4,16,1,4,4,0
31,0,4,17,1,4,4,0
31,0,4,18,1,5,5,0
31,0,4,19,0,,10,1
31,0,5,1,1,1,1,0
31,0,5,2,1,1,1,0
31,0,5,3,1,1,1,0
31,0,5,4,1,1,1,0
31,0,5,5,1,1,1,0
31,0,5,6,1,2,2,0
31,0,5,7,1,2,2,0
31,0,5,8,1,2,2,0
31,0,5,9,1,2,2,0
31,0,5,10,1,2,2,0
31,0,5,11,1,3,3,0
31,0,5,12,1,3,3,0
31,0,5,13,1,3,3,0
31,0,5,14,1,3,3,0
31,0,5,15,1,3,3,0
31,0,5,16,1,4,4,0
31,0,5,17,1,4,4,0
31,0,5,18,1,5,5,0
31,0,5,19,0,,10,1
31,0,6,1,1,1,1,0
31,0,6,2,1,1,1,0
31,0,6,3,1,1,1,0
31,0,6,4,1,1,1,0
31,0,6,5,1,1,1,0
31,0,6,6,1,2,2,0
31,0,6,7,1,2,2,0
31,0,6,8,1,2,2,0
31,0,6,9,1,2,2,0
31,0,6,10,1,2,2,0
31,0,6,11,1,3,3,0
31,0,6,12,1,3,3,0
31,0,6,13,1,3,3,0
31,0,6,14,1,3,3,0
31,0,6,15,1,4,4,0
31,0,6,16,1,4,4,0
31,0,6,17,1,4,4,0
31,0,6,18,1,5,5,0
31,0,6,19,0,,10,1
31,1,0,1,1,1,1,0
31,1,0,2,1,1,1,0
31,1,0,3,1,1,1,0
31,1,0,4,1,1,1,0
31,1,0,5,1,1,1,0
31,1,0,6,1,2,2,0
31,1,0,7,1,2,2,0
31,1,0,8,1,2,2,0
31,1,0,9,1,2,2,0
31,1,0,10,1,3,3,0
31,1,0,11,1,3,3,0
31,1,0,12,1,3,3,0
31,1,0,13,1,4,4,0
31,1,0,14,1,4,4,0
31,1,0,15,1,4,4,0
31,1,0,16,1,5,5,0
31,1,0,17,1,6,6,0
31,1,0,18,1,7,7,0
31,1,0,19,0,,10,1
31,1,1,1,1,1,1,0
31,1,1,2,1,1,1,0
31,1,1,3,1,1,1,0
31,1,1,4,1,1,1,0
31,1,1,5,1,2,2,0
31,1,1,6,1,2,2,0
31,1,1,7,1,2,2,0
31,1,1,8,1,2,2,0
31,1,1,9,1,3,3,0
31,1,1,10,1,3,3,0
31,1,1,11,1,3,3,0
31,1,1,12,1,3,3,0
31,1,1,13,1,4,4,0
31,1,1,14,1,4,4,0
31,1,1,15,1,5,5,0
31,1,1,16,1,5,5,0
31,1,1,17,1,5,5,0
31,1,1,18,1,6,6,0
31,1,1,19,0,,10,1
31,1,2,1,1,1,1,0
31,1,2,2,1,1,1,0
31,1,2,3,1,1,1,0
31,1,2,4,1,1,1,0
31,1,2,5,1,1,1,0
31,1,2,6,1,2,2,0
31,1,2,7,1,2,2,0
31,1,2,8,1,3,3,0
31,1,2,9,1,3,3,0
31,1,2,10,1,3,3,0
31,1,2,11,1,3,3,0
31,1,2,12,1,4,4,0
31,1,2,13,1,4,4,0
31,1,2,14,1,4,4,0
31,1,2,15,1,4,4,0
31,1,2,16,1,5,5,0
31,1,2,17,1,6,6,0
31,1,2,18,1,6,6,0
31,1,2,19,0,,10,1
31,1,4,1,1,1,1,0
31,1,4,2,1,1,1,0
31,1,4,3,1,1,1,0
31,1,4,4,1,1,1,0
31,1,4,5,1,1,1,0
31,1,4,6,1,1,1,0
31,1,4,7,1,2,2,0
31,1,4,8,1,2,2,0
31,1,4,9,1,2,2,0
31,1,4,10,1,2,2,0
31,1,4,11,1,2,2,0
31,1,4,12,1,3,3,0
31,1,4,13,1,3,3,0
31,1,4,14,1,3,3,0
31,1,4,15,1,3,3,0
31,1,4,16,1,4,4,0
31,1,4,17,1,4,4,0
31,1,4,18,1,5,5,0
31,1,4,19,0,,10,1
31,1,5,1,1,1,1,0
31,1,5,2,1,1,1,0
31,1,5,3,1,1,1,0
31,1,5,4,1,1,1,0
31,1,5,5,1,1,1,0
31,1,5,6,1,1,1,0
31,1,5,7,1,2,2,0
31,1,5,8,1,2,2,0
31,1,5,9,1,2,2,0
31,1,5,10,1,2,2,0
31,1,5,11,1,2,2,0
31,1,5,12,1,3,3,0
31,1,5,13,1,3,3,0
31,1,5,14,1,3,3,0
31,1,5,15,1,4,4,0
31,1,5,16,1,4,4,0
31,1,5,17,1,4,4,0
31,1,5,18,1,4,4,0
31,1,5,19,0,,10,1
31,1,6,1,1,1,1,0
31,1,6,2,1,1,1,0
31,1,6,3,1,1,1,0
31,1,6,4,1,1,1,0
31,1,6,5,1,1,1,0
31,1,6,6,1,1,1,0
31,1,6,7,1,2,2,0
31,1,6,8,1,2,2,0
31,1,6,9,1,3,3,0
31,1,6,10,1,3,3,0
31,1,6,11,1,4,4,0
31,1,6,12,1,4,4,0
31,1,6,13,1,4,4,0
31,1,6,14,1,4,4,0
31,1,6,15,1,5,5,0
31,1,6,16,1,5,5,0
31,1,6,17,1,5,5,0
31,1,6,18,1,6,6,0
31,1,6,19,0,,10,1
31,1,7,1,1,1,1,0
31,1,7,2,1,1,1,0
31,1,7,3,1,1,1,0
31,1,7,4,1,1,1,0
31,1,7,5,1,1,1,0
31,1,7,6,1,2,2,0
31,1,7,7,1,2,2,0
31,1,7,8,1,3,3,0
31,1,7,9,1,3,3,0
31,1,7,10,1,3,3,0
31,1,7,11,1,3,3,0
31,1,7,12,1,4,4,0
31,1,7,13,1,4,4,0
31,1,7,14,1,4,4,0
31,1,7,15,1,4,4,0
31,1,7,16,1,5,5,0
31,1,7,17,1,6,6,0
31,1,7,18,1,6,6,0
31,1,7,19,0,,10,1
31,1,8,1,1,1,1,0
31,1,8,2,1,1,1,0
31,1,8,3,1,1,1,0
31,1,8,4,1,1,1,0
31,1,8,5,1,2,2,0
31,1,8,6,1,2,2,0
31,1,8,7,1,2,2,0
31,1,8,8,1,2,2,0
31,1,8,9,1,3,3,0
31,1,8,10,1,3,3,0
31,1,8,11,1,3,3,0
31,1,8,12,1,3,3,0
31,1,8,13,1,4,4,0
31,1,8,14,1,4,4,0
31,1,8,15,1,5,5,0
31,1,8,16,1,5,5,0
31,1,8,17,1,5,5,0
31,1,8,18,1,6,6,0
31,1,8,19,0,,10,1
31,1,9,1,1,1,1,0
31,1,9,2,1,1,1,0
31,1,9,3,1,1,1,0
31,1,9,4,1,1,1,0
31,1,9,5,1,1,1,0
31,1,9,6,1,2,2,0
31,1,9,7,1,2,2,0
31,1,9,8,1,2,2,0
31,1,9,9,1,2,2,0
31,1,9,10,1,3,3,0
31,1,9,11,1,3,3,0
31,1,9,12,1,3,3,0
31,1,9,13,1,4,4,0
31,1,9,14,1,4,4,0
31,1,9,15,1,4,4,0
31,1,9,16,1,5,5,0
31,1,9,17,1,6,6,0
31,1,9,18,1,7,7,0
31,1,9,19,0,,10,1
31,2,0,1,1,1,1,0
31,2,0,2,1,1,1,0
31,2,0,3,1,1,1,0
31,2,0,4,1,1,1,0
31,2,0,5,1,1,1,0
31,2,0,6,1,2,2,0
31,2,0,7,1,2,2,0
31,2,0,8,1,2,2,0
31,2,0,9,1,2,2,0
31,2,0,10,1,2,2,0
31,2,0,11,1,3,3,0
31,2,0,12,1,3,3,0
31,2,0,13,1,3,3,0
31,2,0,14,1,3,3,0
31,2,0,15,1,4,4,0
31,2,0,16,1,5,5,0
31,2,0,17,1,6,6,0
31,2,0,18,1,6,6,0
31,2,0,19,0,,10,1
31,2,3,1,1,1,1,0
31,2,3,2,1,1,1,0
31,2,3,3,1,1,1,0
31,2,3,4,1,1,1,0
31,2,3,5,1,1,1,0
31,2,3,6,1,1,1,0
31,2,3,7,1,2,2,0
31,2,3,8,1,2,2,0
31,2,3,9,1,2,2,0
31,2,3,10,1,2,2,0
31,2,3,11,1,2,2,0
31,2,3,12,1,3,3,0
31,2,3,13,1,3,3,0
31,2,3,14,1,3,3,0
31,2,3,15,1,3,3,0
31,2,3,16,1,4,4,0
31,2,3,17,1,5,5,0
31,2,3,18,1,6,6,0
31,2,3,19,0,,10,1
31,2,4,1,1,1,1,0
31,2,4,2,1,1,1,0
31,2,4,3,1,1,1,0
31,2,4,4,1,1,1,0
31,2,4,5,1,1,1,0
31,2,4,6,1,1,1,0
31,2,4,7,1,2,2,0
31,2,4,8,1,2,2,0
31,2,4,9,1,2,2,0
31,2,4,10,1,2,2,0
31,2,4,11,1,2,2,0
31,2,4,12,1,2,2,0
31,2,4,13,1,3,3,0
31,2,4,14,1,3,3,0
31,2,4,15,1,4,4,0
31,2,4,16,1,4,4,0
31,2,4,17,1,4,4,0
31,2,4,18,1,5,5,0
31,2,4,19,0,,10,1
31,2,5,1,1,1,1,0
31,2,5,2,1,1,1,0
31,2,5,3,1,1,1,0
31,2,5,4,1,1,1,0
31,2,5,5,1,1,1,0
31,2,5,6,1,1,1,0
31,2,5,7,1,2,2,0
31,2,5,8,1,2,2,0
31,2,5,9,1,2,2,0
31,2,5,10,1,2,2,0
31,2,5,11,1,2,2,0
31,2,5,12,1,3,3,0
31,2,5,13,1,3,3,0
31,2,5,14,1,3,3,0
31,2,5,15,1,3,3,0
31,2,5,16,1,4,4,0
31,2,5,17,1,4,4,0
31,2,5,18,1,5,5,0
31,2,5,19,0,,10,1
31,2,8,1,1,1,1,0
31,2,8,2,1,1,1,0
31,2,8,3,1,1,1,0
31,2,8,4,1,1,1,0
31,2,8,5,1,2,2,0
31,2,8,6,1,2,2,0
31,2,8,7,1,2,2,0
31,2,8,8,1,2,2,0
31,2,8,9,1,2,2,0
31,2,8,10,1,3,3,0
31,2,8,11,1,3,3,0
31,2,8,12,1,3,3,0
31,2,8,13,1,3,3,0
31,2,8,14,1,4,4,0
31,2,8,15,1,4,4,0
31,2,8,16,1,4,4,0
31,2,8,17,1,5,5,0
31,2,8,18,1,6,6,0
31,2,8,19,0,,10,1
31,2,9,1,1,1,1,0
31,2,9,2,1,1,1,0
31,2,9,3,1,1,1,0
31,2,9,4,1,1,1,0
31,2,9,5,1,1,1,0
31,2,9,6,1,2,2,0
31,2,9,7,1,2,2,0
31,2,9,8,1,2,2,0
31,2,9,9,1,2,2,0
31,2,9,10,1,2,2,0
31,2,9,11,1,3,3,0
31,2,9,12,1,3,3,0
31,2,9,13,1,3,3,0
31,2,9,14,1,3,3,0
31,2,9,15,1,4,4,0
31,2,9,16,1,5,5,0
31,2,9,17,1,6,6,0
31,2,9,18,1,7,7,0
31,2,9,19,0,,10,1
31,3,0,1,1,1,1,0
31,3,0,2,1,1,1,0
31,3,0,3,1,1,1,0
31,3,0,4,1,1,1,0
31,3,0,5,1,1,1,0
31,3,0,6,1,2,2,0
31,3,0,7,1,2,2,0
31,3,0,8,1,2,2,0
31,3,0,9,1,2,2,0
31,3,0,10,1,2,2,0
31,3,0,11,1,3,3,0
31,3,0,12,1,3,3,0
31,3,0,13,1,3,3,0
31,3,0,14,1,3,3,0
31,3,0,15,1,4,4,0
31,3,0,16,1,5,5,0
31,3,0,17,1,5,5,0
31,3,0,18,1,5,5,0
31,3,0,19,0,,10,1
31,3,1,1,1,1,1,0
31,3,1,2,1,1,1,0
31,3,1,3,1,1,1,0
31,3,1,4,1,1,1,0
31,3,1,5,1,1,1,0
31,3,1,6,1,1,1,0
31,3,1,7,1,2,2,0
31,3,1,8,1,2,2,0
31,3,1,9,1,2,2,0
31,3,1,10,1,2,2,0
31,3,1,11,1,2,2,0
31,3,1,12,1,3,3,0
31,3,1,13,1,3,3,0
31,3,1,14,1,4,4,0
31,3,1,15,1,4,4,0
31,3,1,16,1,4,4,0
31,3,1,17,1,5,5,0
31,3,1,18,1,5,5,0
31,3,1,19,0,,10,1
31,3,2,1,1,1,1,0
31,3,2,2,1,1,1,0
31,3,2,3,1,1,1,0
31,3,2,4,1,1,1,0
31,3,2,5,1,1,1,0
31,3,2,6,1,1,1,0
31,3,2,7,1,2,2,0
31,3,2,8,1,2,2,0
31,3,2,9,1,2,2,0
31,3,2,10,1,2,2,0
31,3,2,11,1,3,3,0
31,3,2,12,1,3,3,0
31,3,2,13,1,3,3,0
31,3,2,14,1,3,3,0
31,3,2,15,1,4,4,0
31,3,2,16,1,5,5,0
31,3,2,17,1,5,5,0
31,3,2,18,1,5,5,0
31,3,2,19,0,,10,1
31,3,3,1,1,1,1,0
31,3,3,2,1,1,1,0
31,3,3,3,1,1,1,0
31,3,3,4,1,1,1,0
31,3,3,5,1,1,1,0
31,3,3,6,1,1,1,0
31,3,3,7,1,2,2,0
31,3,3,8,1,2,2,0
31,3,3,9,1,2,2,0
31,3,3,10,1,2,2,0
31,3,3,11,1,2,2,0
31,3,3,12,1,3,3,0
31,3,3,13,1,3,3,0
31,3,3,14,1,3,3,0
31,3,3,15,1,4,4,0
31,3,3,16,1,4,4,0
31,3,3,17,1,5,5,0
31,3,3,18,1,6,6,0
31,3,3,19,0,,10,1
31,3,6,1,1,1,1,0
31,3,6,2,1,1,1,0
31,3,6,3,1,1,1,0
31,3,6,4,1,1,1,0
31,3,6,5,1,1,1,0
31,3,6,6,1,1,1,0
31,3,6,7,1,2,2,0
31,3,6,8,1,2,2,0
31,3,6,9,1,2,2,0
31,3,6,10,1,2,2,0
31,3,6,11,1,2,2,0
31,3,6,12,1,2,2,0
31,3,6,13,1,3,3,0
31,3,6,14,1,3,3,0
31,3,6,15,1,3,3,0
31,3,6,16,1,4,4,0
31,3,6,17,1,5,5,0
31,3,6,18,1,6,6,0
31,3,6,19,0,,10,1
31,3,9,1,1,1,1,0
31,3,9,2,1,1,1,0
31,3,9,3,1,1,1,0
31,3,9,4,1,1,1,0
31,3,9,5,1,1,1,0
31,3,9,6,1,2,2,0
31,3,9,7,1,2,2,0
31,3,9,8,1,2,2,0
31,3,9,9,1,2,2,0
31,3,9,10,1,2,2,0
31,3,9,11,1,3,3,0
31,3,9,12,1,3,3,0
31,3,9,13,1,3,3,0
31,3,9,14,1,3,3,0
31,3,9,15,1,4,4,0
31,3,9,16,1,5,5,0
31,3,9,17,1,6,6,0
31,3,9,18,1,7,7,0
31,3,9,19,0,,10,1
31,4,0,1,1,1,1,0
31,4,0,2,1,1,1,0
31,4,0,3,1,1,1,0
31,4,0,4,1,1,1,0
31,4,0,5,1,1,1,0
31,4,0,6,1,2,2,0
31,4,0,7,1,2,2,0
31,4,0,8,1,2,2,0
31,4,0,9,1,2,2,0
31,4,0,10,1,2,2,0
31,4,0,11,1,3,3,0
31,4,0,12,1,3,3,0
31,4,0,13,1,3,3,0
31,4,0,14,1,4,4,0
31,4,0,15,1,4,4,0
31,4,0,16,1,4,4,0
31,4,0,17,1,4,4,0
31,4,0,18,1,5,5,0
31,4,0,19,0,,10,1
31,4,1,1,1,1,1,0
31,4,1,2,1,1,1,0
31,4,1,3,1,1,1,0
31,4,1,4,1,1,1,0
31,4,1,5,1,1,1,0
31,4,1,6,1,1,1,0
31,4,1,7,1,2,2,0
31,4,1,8,1,2,2,0
31,4,1,9,1,2,2,0
31,4,1,10,1,2,2,0
31,4,1,11,1,3,3,0
31,4,1,12,1,3,3,0
31,4,1,13,1,3,3,0
31,4,1,14,1,3,3,0
31,4,1,15,1,4,4,0
31,4,1,16,1,4,4,0
31,4,1,17,1,4,4,0
31,4,1,18,1,4,4,0
31,4,1,19,0,,10,1
31,4,2,1,1,1,1,0
31,4,2,2,1,1,1,0
31,4,2,3,1,1,1,0
31,4,2,4,1,1,1,0
31,4,2,5,1,1,1,0
31,4,2,6,1,2,2,0
31,4,2,7,1,2,2,0
31,4,2,8,1,2,2,0
31,4,2,9,1,2,2,0
31,4,2,10,1,2,2,0
31,4,2,11,1,3,3,0
31,4,2,12,1,3,3,0
31,4,2,13,1,3,3,0
31,4,2,14,1,4,4,0
31,4,2,15,1,4,4,0
31,4,2,16,1,4,4,0
31,4,2,17,1,4,4,0
31,4,2,18,1,5,5,0
31,4,2,19,0,,10,1
31,4,3,1,1,1,1,0
31,4,3,2,1,1,1,0
31,4,3,3,1,1,1,0
31,4,3,4,1,1,1,0
31,4,3,5,1,1,1,0
31,4,3,6,1,1,1,0
31,4,3,7,1,2,2,0
31,4,3,8,1,2,2,0
31,4,3,9,1,2,2,0
31,4,3,10,1,3,3,0
31,4,3,11,1,3,3,0
31,4,3,12,1,3,3,0
31,4,3,13,1,3,3,0
31,4,3,14,1,3,3,0
31,4,3,15,1,4,4,0
31,4,3,16,1,4,4,0
31,4,3,17,1,5,5,0
31,4,3,18,1,5,5,0
31,4,3,19,0,,10,1
31,4,5,1,1,1,1,0
31,4,5,2,1,1,1,0
31,4,5,3,1,1,1,0
31,4,5,4,1,1,1,0
31,4,5,5,1,1,1,0
31,4,5,6,1,1,1,0
31,4,5,7,1,2,2,0
31,4,5,8,1,2,2,0
31,4,5,9,1,2,2,0
31,4,5,10,1,2,2,0
31,4,5,11,1,2,2,0
31,4,5,12,1,2,2,0
31,4,5,13,1,3,3,0
31,4,5,14,1,3,3,0
31,4,5,15,1,3,3,0
31,4,5,16,1,4,4,0
31,4,5,17,1,4,4,0
31,4,5,18,1,5,5,0
31,4,5,19,0,,10,1
31,4,6,1,1,1,1,0
31,4,6,2,1,1,1,0
31,4,6,3,1,1,1,0
31,4,6,4,1,1,1,0
31,4,6,5,1,1,1,0
31,4,6,6,1,1,1,0
31,4,6,7,1,2,2,0
31,4,6,8,1,2,2,0
31,4,6,9,1,2,2,0
31,4,6,10,1,2,2,0
31,4,6,11,1,2,2,0
31,4,6,12,1,3,3,0
31,4,6,13,1,3,3,0
31,4,6,14,1,3,3,0
31,4,6,15,1,4,4,0
31,4,6,16,1,4,4,0
31,4,6,17,1,5,5,0
31,4,6,18,1,6,6,0
31,4,6,19,0,,10,1
31,4,7,1,1,1,1,0
31,4,7,2,1,1,1,0
31,4,7,3,1,1,1,0
31,4,7,4,1,1,1,0
31,4,7,5,1,1,1,0
31,4,7,6,1,1,1,0
31,4,7,7,1,2,2,0
31,4,7,8,1,2,2,0
31,4,7,9,1,2,2,0
31,4,7,10,1,2,2,0
31,4,7,11,1,2,2,0
31,4,7,12,1,2,2,0
31,4,7,13,1,3,3,0
31,4,7,14,1,3,3,0
31,4,7,15,1,3,3,0
31,4,7,16,1,4,4,0
31,4,7,17,1,4,4,0
31,4,7,18,1,5,5,0
31,4,7,19,0,,10,1
31,4,8,1,1,1,1,0
31,4,8,2,1,1,1,0
31,4,8,3,1,1,1,0
31,4,8,4,1,1,1,0
31,4,8,5,1,1,1,0
31,4,8,6,1,1,1,0
31,4,8,7,1,2,2,0
31,4,8,8,1,2,2,0
31,4,8,9,1,2,2,0
31,4,8,10,1,2,2,0
31,4,8,11,1,3,3,0
31,4,8,12,1,3,3,0
31,4,8,13,1,4,4,0
31,4,8,14,1,4,4,0
31,4,8,15,1,5,5,0
31,4,8,16,1,6,6,0
31,4,8,17,0,,10,1
31,4,8,18,0,,10,1
31,4,8,19,0,,10,1
31,4,9,1,1,1,1,0
31,4,9,2,1,1,1,0
31,4,9,3,1,1,1,0
31,4,9,4,1,1,1,0
31,4,9,5,1,1,1,0
31,4,9,6,1,2,2,0
31,4,9,7,1,2,2,0
31,4,9,8,1,2,2,0
31,4,9,9,1,2,2,0
31,4,9,10,1,2,2,0
31,4,9,11,1,3,3,0
31,4,9,12,1,3,3,0
31,4,9,13,1,3,3,0
31,4,9,14,1,4,4,0
31,4,9,15,1,4,4,0
31,4,9,16,1,5,5,0
31,4,9,17,1,6,6,0
31,4,9,18,1,7,7,0
31,4,9,19,0,,10,1
31,5,0,1,1,1,1,0
31,5,0,2,1,1,1,0
31,5,0,3,1,1,1,0
31,5,0,4,1,1,1,0
31,5,0,5,1,1,1,0
31,5,0,6,1,2,2,0
31,5,0,7,1,2,2,0
31,5,0,8,1,2,2,0
31,5,0,9,1,2,2,0
31,5,0,10,1,2,2,0
31,5,0,11,1,3,3,0
31,5,0,12,1,3,3,0
31,5,0,13,1,3,3,0
31,5,0,14,1,3,3,0
31,5,0,15,1,4,4,0
31,5,0,16,1,4,4,0
31,5,0,17,1,4,4,0
31,5,0,18,1,5,5,0
31,5,0,19,0,,10,1
31,5,1,1,1,1,1,0
31,5,1,2,1,1,1,0
31,5,1,3,1,1,1,0
31,5,1,4,1,1,1,0
31,5,1,5,1,1,1,0
31,5,1,6,1,1,1,0
31,5,1,7,1,2,2,0
31,5,1,8,1,2,2,0
31,5,1,9,1,2,2,0
31,5,1,10,1,2,2,0
31,5,1,11,1,2,2,0
31,5,1,12,1,3,3,0
31,5,1,13,1,3,3,0
31,5,1,14,1,3,3,0
31,5,1,15,1,3,3,0
31,5,1,16,1,4,4,0
31,5,1,17,1,4,4,0
31,5,1,18,1,5,5,0
31,5,1,19,0,,10,1
31,5,2,1,1,1,1,0
31,5,2,2,1,1,1,0
31,5,2,3,1,1,1,0
31,5,2,4,1,1,1,0
31,5,2,5,1,1,1,0
31,5,2,6,1,1,1,0
31,5,2,7,1,2,2,0
31,5,2,8,1,2,2,0
31,5,2,9,1,2,2,0
31,5,2,10,1,2,2,0
31,5,2,11,1,2,2,0
31,5,2,12,1,2,2,0
31,5,2,13,1,3,3,0
31,5,2,14,1,3,3,0
31,5,2,15,1,3,3,0
31,5,2,16,1,3,3,0
31,5,2,17,1,4,4,0
31,5,2,18,1,5,5,0
31,5,2,19,0,,10,1
31,5,4,1,1,1,1,0
31,5,4,2,1,1,1,0
31,5,4,3,1,1,1,0
31,5,4,4,1,1,1,0
31,5,4,5,1,1,1,0
31,5,4,6,1,1,1,0
31,5,4,7,1,2,2,0
31,5,4,8,1,2,2,0
31,5,4,9,1,2,2,0
31,5,4,10,1,2,2,0
31,5,4,11,1,2,2,0
31,5,4,12,1,3,3,0
31,5,4,13,1,3,3,0
31,5,4,14,1,3,3,0
31,5,4,15,1,3,3,0
31,5,4,16,1,4,4,0
31,5,4,17,1,4,4,0
31,5,4,18,1,5,5,0
31,5,4,19,0,,10,1
31,5,5,1,1,1,1,0
31,5,5,2,1,1,1,0
31,5,5,3,1,1,1,0
31,5,5,4,1,1,1,0
31,5,5,5,1,1,1,0
31,5,5,6,1,1,1,0
31,5,5,7,1,2,2,0
31,5,5,8,1,2,2,0
