model,threshold,total_starts,actual_update_min,actual_update_q1,actual_update_median,actual_update_mean,actual_update_q3,actual_update_max,actual_update_stddev,interval_trigger_count,fallback_count,interval_trigger_fraction,fallback_fraction
74,8,76,2,2.0,2.0,2.4342105263157894,2.0,10,1.567226231576612,73,3,0.9605263157894737,0.039473684210526314
74,9,76,2,2.0,2.0,2.6052631578947367,3.0,10,1.5650706001262376,73,3,0.9605263157894737,0.039473684210526314
74,10,76,2,2.0,2.5,2.986842105263158,3.0,10,1.9364469705638971,71,5,0.9342105263157895,0.06578947368421052
74,11,76,2,2.0,3.0,3.263157894736842,3.0,10,1.8943713097700192,71,5,0.9342105263157895,0.06578947368421052
74,12,76,2,3.0,3.0,3.5,4.0,10,1.8317377426626162,71,5,0.9342105263157895,0.06578947368421052
74,13,76,3,3.0,3.0,4.131578947368421,4.0,10,2.073276743296377,68,8,0.8947368421052632,0.10526315789473684
74,14,76,3,3.0,4.0,4.355263157894737,4.25,10,2.0564657173260623,68,8,0.8947368421052632,0.10526315789473684
74,15,76,3,3.0,4.0,4.684210526315789,5.0,10,2.0275116088692866,68,8,0.8947368421052632,0.10526315789473684
74,16,76,3,4.0,5.0,5.171052631578948,5.25,10,2.0221676611649926,67,9,0.881578947368421,0.11842105263157894
74,17,76,3,4.0,5.0,5.605263157894737,6.0,10,1.9606587733424612,67,9,0.881578947368421,0.11842105263157894
74,18,76,4,5.0,6.0,6.184210526315789,7.0,10,1.889796190039867,66,10,0.868421052631579,0.13157894736842105
74,19,76,10,10.0,10.0,10.0,10.0,10,0.0,0,76,0.0,1.0
75,1,67,1,1.0,1.0,1.0,1.0,1,0.0,67,0,1.0,0.0
75,2,67,1,1.0,1.0,1.0,1.0,1,0.0,67,0,1.0,0.0
75,3,67,1,1.0,1.0,1.0,1.0,1,0.0,67,0,1.0,0.0
75,4,67,1,1.0,1.0,1.2686567164179106,1.0,10,1.5315789292376483,65,2,0.9701492537313433,0.029850746268656716
75,5,67,1,1.0,1.0,1.4029850746268657,1.0,10,1.5459113285043644,65,2,0.9701492537313433,0.029850746268656716
75,6,67,1,1.0,1.0,1.7164179104477613,2.0,10,1.5337591138704632,65,2,0.9701492537313433,0.029850746268656716
75,7,67,2,2.0,2.0,2.4776119402985075,2.0,10,1.8954636258373188,63,4,0.9402985074626866,0.05970149253731343
75,8,67,2,2.0,2.0,2.537313432835821,2.0,10,1.8952285587283553,63,4,0.9402985074626866,0.05970149253731343
75,9,67,2,2.0,2.0,2.656716417910448,2.0,10,1.8891065471399093,63,4,0.9402985074626866,0.05970149253731343
75,10,67,2,2.0,2.0,3.0597014925373136,3.0,10,2.4057182935473183,60,7,0.8955223880597015,0.1044776119402985
75,11,67,2,2.0,3.0,3.3582089552238807,3.0,10,2.3353320741676593,60,7,0.8955223880597015,0.1044776119402985
75,12,67,2,3.0,3.0,3.626865671641791,3.0,10,2.238308402419995,60,7,0.8955223880597015,0.1044776119402985
75,13,67,3,3.0,3.0,4.134328358208955,4.0,10,2.3429508272151276,58,9,0.8656716417910447,0.13432835820895522
75,14,67,3,3.0,3.0,4.373134328358209,4.0,10,2.3040251663188314,58,9,0.8656716417910447,0.13432835820895522
75,15,67,3,3.0,4.0,4.776119402985074,5.0,10,2.218113327134478,58,9,0.8656716417910447,0.13432835820895522
75,16,67,3,4.0,5.0,5.3283582089552235,6.0,10,2.1606249766206056,57,10,0.8507462686567164,0.14925373134328357
75,17,67,3,4.0,5.0,5.701492537313433,6.0,10,2.109077221809635,57,10,0.8507462686567164,0.14925373134328357
75,18,67,4,5.0,6.0,6.313432835820896,7.0,10,1.9409872485980726,56,11,0.835820895522388,0.16417910447761194
75,19,67,10,10.0,10.0,10.0,10.0,10,0.0,0,67,0.0,1.0
76,1,55,1,1.0,1.0,1.0,1.0,1,0.0,55,0,1.0,0.0
76,2,55,1,1.0,1.0,1.0,1.0,1,0.0,55,0,1.0,0.0
76,3,55,1,1.0,1.0,1.0,1.0,1,0.0,55,0,1.0,0.0
76,4,55,1,1.0,1.0,1.3454545454545455,1.0,10,1.6865045273171242,53,2,0.9636363636363636,0.03636363636363636
76,5,55,1,1.0,1.0,1.5454545454545454,1.5,10,1.6929606322886952,53,2,0.9636363636363636,0.03636363636363636
76,6,55,1,1.0,2.0,1.8909090909090909,2.0,10,1.6478385542359562,53,2,0.9636363636363636,0.03636363636363636
76,7,55,2,2.0,2.0,2.6,2.0,10,2.0767106858508897,51,4,0.9272727272727272,0.07272727272727272
76,8,55,2,2.0,2.0,2.709090909090909,2.0,10,2.0685763859386026,51,4,0.9272727272727272,0.07272727272727272
76,9,55,2,2.0,2.0,2.8545454545454545,3.0,10,2.0486641485095674,51,4,0.9272727272727272,0.07272727272727272
76,10,55,2,2.0,3.0,3.327272727272727,3.0,10,2.397381491654786,49,6,0.8909090909090909,0.10909090909090909
76,11,55,2,3.0,3.0,3.690909090909091,3.0,10,2.2713450342171284,49,6,0.8909090909090909,0.10909090909090909
76,12,55,2,3.0,3.0,3.890909090909091,4.0,10,2.212959575465541,49,6,0.8909090909090909,0.10909090909090909
76,13,55,3,3.0,4.0,4.327272727272727,4.0,10,2.2242837086417113,48,7,0.8727272727272727,0.12727272727272726
76,14,55,3,3.0,4.0,4.672727272727273,5.0,10,2.1578991926454383,48,7,0.8727272727272727,0.12727272727272726
76,15,55,3,4.0,5.0,5.090909090909091,5.0,10,2.02953400180012,48,7,0.8727272727272727,0.12727272727272726
76,16,55,3,4.0,5.0,5.709090909090909,6.0,10,2.0685763859386026,46,9,0.8363636363636363,0.16363636363636364
76,17,55,4,5.0,6.0,6.2,7.0,10,2.0306738693439583,45,10,0.8181818181818182,0.18181818181818182
76,18,55,4,5.0,6.0,6.818181818181818,8.0,10,1.8497263590341642,44,11,0.8,0.2
76,19,55,10,10.0,10.0,10.0,10.0,10,0.0,0,55,0.0,1.0
77,1,65,1,1.0,1.0,1.0,1.0,1,0.0,65,0,1.0,0.0
77,2,65,1,1.0,1.0,1.0,1.0,1,0.0,65,0,1.0,0.0
77,3,65,1,1.0,1.0,1.0,1.0,1,0.0,65,0,1.0,0.0
77,4,65,1,1.0,1.0,1.2923076923076924,1.0,10,1.5563574527434432,63,2,0.9692307692307692,0.03076923076923077
77,5,65,1,1.0,1.0,1.4307692307692308,1.0,10,1.5686273349576474,63,2,0.9692307692307692,0.03076923076923077
77,6,65,1,1.0,2.0,1.8461538461538463,2.0,10,1.5315228141224388,63,2,0.9692307692307692,0.03076923076923077
77,7,65,2,2.0,2.0,2.5076923076923077,2.0,10,1.9225229971462534,61,4,0.9384615384615385,0.06153846153846154
77,8,65,2,2.0,2.0,2.5846153846153848,2.0,10,1.9206754236049977,61,4,0.9384615384615385,0.06153846153846154
77,9,65,2,2.0,2.0,2.7384615384615385,3.0,10,1.9076923076923076,61,4,0.9384615384615385,0.06153846153846154
77,10,65,2,2.0,3.0,3.3076923076923075,3.0,10,2.372425418609383,58,7,0.8923076923076924,0.1076923076923077
77,11,65,2,2.0,3.0,3.6,3.0,10,2.299163727565709,58,7,0.8923076923076924,0.1076923076923077
77,12,65,2,3.0,3.0,3.8461538461538463,4.0,10,2.2204003050785457,58,7,0.8923076923076924,0.1076923076923077
77,13,65,3,3.0,4.0,4.523076923076923,4.0,10,2.512171554086178,54,11,0.8307692307692308,0.16923076923076924
77,14,65,3,3.0,4.0,4.8,5.0,10,2.43815819515785,54,11,0.8307692307692308,0.16923076923076924
77,15,65,3,4.0,4.0,5.184615384615385,5.0,10,2.4235530667711034,53,12,0.8153846153846154,0.18461538461538463
77,16,65,3,4.0,5.0,5.6461538461538465,6.0,10,2.4142574538052974,51,14,0.7846153846153846,0.2153846153846154
77,17,65,4,4.0,5.0,6.092307692307692,7.0,10,2.2649372680942768,50,15,0.7692307692307693,0.23076923076923078
77,18,65,4,5.0,6.0,6.707692307692308,10.0,10,2.0955856675261044,48,17,0.7384615384615385,0.26153846153846155
77,19,65,10,10.0,10.0,10.0,10.0,10,0.0,0,65,0.0,1.0
78,1,68,1,1.0,1.0,1.0,1.0,1,0.0,68,0,1.0,0.0
78,2,68,1,1.0,1.0,1.0,1.0,1,0.0,68,0,1.0,0.0
78,3,68,1,1.0,1.0,1.0,1.0,1,0.0,68,0,1.0,0.0
78,4,68,1,1.0,1.0,1.161764705882353,1.0,10,1.0928954273968363,67,1,0.9852941176470589,0.014705882352941176
78,5,68,1,1.0,1.0,1.2794117647058822,1.0,10,1.1225704253460411,67,1,0.9852941176470589,0.014705882352941176
78,6,68,1,1.0,1.0,1.5441176470588236,2.0,10,1.1431872823950402,67,1,0.9852941176470589,0.014705882352941176
78,7,68,2,2.0,2.0,2.264705882352941,2.0,10,1.3570908229481562,66,2,0.9705882352941176,0.029411764705882353
78,8,68,2,2.0,2.0,2.3529411764705883,2.0,10,1.369464320802684,66,2,0.9705882352941176,0.029411764705882353
78,9,68,2,2.0,2.0,2.4705882352941178,3.0,10,1.3770235189081912,66,2,0.9705882352941176,0.029411764705882353
78,10,68,2,2.0,2.0,2.8088235294117645,3.0,10,1.8728505557444377,64,4,0.9411764705882353,0.058823529411764705
78,11,68,2,2.0,3.0,3.073529411764706,3.0,10,1.8496118549146547,64,4,0.9411764705882353,0.058823529411764705
78,12,68,2,3.0,3.0,3.3970588235294117,3.25,10,1.7668491886302358,64,4,0.9411764705882353,0.058823529411764705
78,13,68,3,3.0,3.0,4.014705882352941,4.0,10,2.075718494024656,61,7,0.8970588235294118,0.10294117647058823
78,14,68,3,3.0,3.0,4.1911764705882355,4.0,10,2.0811291684844924,61,7,0.8970588235294118,0.10294117647058823
78,15,68,3,3.0,4.0,4.5,5.0,10,2.0255718146909993,61,7,0.8970588235294118,0.10294117647058823
78,16,68,3,4.0,4.0,5.147058823529412,5.0,10,2.150681874650818,58,10,0.8529411764705882,0.14705882352941177
78,17,68,3,4.0,5.0,5.544117647058823,6.0,10,2.046760880954644,58,10,0.8529411764705882,0.14705882352941177
78,18,68,4,5.0,6.0,6.102941176470588,7.0,10,1.9564351275481888,57,11,0.8382352941176471,0.16176470588235295
78,19,68,10,10.0,10.0,10.0,10.0,10,0.0,0,68,0.0,1.0
79,1,64,1,1.0,1.0,1.0,1.0,1,0.0,64,0,1.0,0.0
79,2,64,1,1.0,1.0,1.0,1.0,1,0.0,64,0,1.0,0.0
79,3,64,1,1.0,1.0,1.0,1.0,1,0.0,64,0,1.0,0.0
79,4,64,1,1.0,1.0,1.140625,1.0,10,1.1161763343553741,63,1,0.984375,0.015625
79,5,64,1,1.0,1.0,1.328125,1.0,10,1.1599392158104664,63,1,0.984375,0.015625
79,6,64,1,1.0,2.0,1.640625,2.0,10,1.1641411466720863,63,1,0.984375,0.015625
79,7,64,2,2.0,2.0,2.375,2.0,10,1.6909686573085854,61,3,0.953125,0.046875
79,8,64,2,2.0,2.0,2.40625,2.0,10,1.6929887588226922,61,3,0.953125,0.046875
79,9,64,2,2.0,2.0,2.59375,3.0,10,1.6929887588226922,61,3,0.953125,0.046875
79,10,64,2,2.0,2.0,2.875,3.0,10,1.899835519196333,60,4,0.9375,0.0625
79,11,64,2,2.0,3.0,3.09375,3.0,10,1.8684782411095935,60,4,0.9375,0.0625
79,12,64,2,2.0,3.0,3.28125,3.0,10,1.8325933639244687,60,4,0.9375,0.0625
79,13,64,3,3.0,3.0,3.96875,4.0,10,1.991927066310411,58,6,0.90625,0.09375
79,14,64,3,3.0,4.0,4.28125,4.0,10,1.9642806412272154,58,6,0.90625,0.09375
79,15,64,3,3.0,4.0,4.65625,5.0,10,2.1007346185322886,57,7,0.890625,0.109375
79,16,64,3,4.0,5.0,5.296875,6.0,10,2.191458471971349,55,9,0.859375,0.140625
79,17,64,3,4.0,5.0,5.8125,7.0,10,2.207055447876197,54,10,0.84375,0.15625
79,18,64,4,4.0,6.0,6.4375,8.0,10,2.171369095755026,52,12,0.8125,0.1875
79,19,64,10,10.0,10.0,10.0,10.0,10,0.0,0,64,0.0,1.0
80,1,61,1,1.0,1.0,1.0,1.0,1,0.0,61,0,1.0,0.0
80,2,61,1,1.0,1.0,1.0,1.0,1,0.0,61,0,1.0,0.0
80,3,61,1,1.0,1.0,1.0,1.0,1,0.0,61,0,1.0,0.0
80,4,61,1,1.0,1.0,1.180327868852459,1.0,10,1.1524485226768475,60,1,0.9836065573770492,0.01639344262295082
80,5,61,1,1.0,1.0,1.4262295081967213,2.0,10,1.193685797599838,60,1,0.9836065573770492,0.01639344262295082
80,6,61,1,1.0,2.0,1.819672131147541,2.0,10,1.1524485226768475,60,1,0.9836065573770492,0.01639344262295082
80,7,61,2,2.0,2.0,2.4262295081967213,2.0,10,1.7316628641842615,58,3,0.9508196721311475,0.04918032786885246
80,8,61,2,2.0,2.0,2.557377049180328,2.0,10,1.7322835318974477,58,3,0.9508196721311475,0.04918032786885246
80,9,61,2,2.0,2.0,2.737704918032787,3.0,10,1.7168560605358751,58,3,0.9508196721311475,0.04918032786885246
80,10,61,2,2.0,3.0,3.3114754098360657,3.0,10,2.076732802900081,56,5,0.9180327868852459,0.08196721311475409
80,11,61,2,3.0,3.0,3.622950819672131,4.0,10,1.9931352222001242,56,5,0.9180327868852459,0.08196721311475409
80,12,61,2,3.0,3.0,3.8524590163934427,4.0,10,1.9234196457263937,56,5,0.9180327868852459,0.08196721311475409
80,13,61,3,3.0,4.0,4.508196721311475,4.0,10,2.2000219881142034,53,8,0.8688524590163934,0.13114754098360656
80,14,61,3,4.0,4.0,4.967213114754099,5.0,10,2.0800946787622165,53,8,0.8688524590163934,0.13114754098360656
80,15,61,3,4.0,5.0,5.557377049180328,6.0,10,1.9960993943839935,52,9,0.8524590163934426,0.14754098360655737
80,16,61,3,5.0,6.0,6.229508196721311,7.0,10,2.0755678079365776,49,12,0.8032786885245902,0.19672131147540983
80,17,61,4,6.0,6.0,6.967213114754099,8.0,10,1.8901575362808125,47,14,0.7704918032786885,0.22950819672131148
80,18,61,5,6.0,7.0,7.704918032786885,10.0,10,1.6530573988138402,44,17,0.7213114754098361,0.2786885245901639
80,19,61,10,10.0,10.0,10.0,10.0,10,0.0,0,61,0.0,1.0
81,1,60,1,1.0,1.0,1.0,1.0,1,0.0,60,0,1.0,0.0
81,2,60,1,1.0,1.0,1.0,1.0,1,0.0,60,0,1.0,0.0
81,3,60,1,1.0,1.0,1.0,1.0,1,0.0,60,0,1.0,0.0
81,4,60,1,1.0,1.0,1.3166666666666667,1.0,10,1.6175255450498731,58,2,0.9666666666666667,0.03333333333333333
81,5,60,1,1.0,1.0,1.4666666666666666,1.0,10,1.6275407487644937,58,2,0.9666666666666667,0.03333333333333333
81,6,60,1,1.0,2.0,1.8,2.0,10,1.6,58,2,0.9666666666666667,0.03333333333333333
81,7,60,2,2.0,2.0,2.55,2.0,10,1.995202579522524,56,4,0.9333333333333333,0.06666666666666667
81,8,60,2,2.0,2.0,2.6333333333333333,2.0,10,1.991370270832513,56,4,0.9333333333333333,0.06666666666666667
81,9,60,2,2.0,2.0,2.75,3.0,10,1.980109424585756,56,4,0.9333333333333333,0.06666666666666667
81,10,60,2,2.0,2.0,3.1333333333333333,3.0,10,2.341414577178126,54,6,0.9,0.1
81,11,60,2,2.0,3.0,3.45,3.0,10,2.2688102609076854,54,6,0.9,0.1
81,12,60,2,3.0,3.0,3.683333333333333,4.0,10,2.202208487455768,54,6,0.9,0.1
81,13,60,3,3.0,3.0,4.3,4.0,10,2.297099620536007,52,8,0.8666666666666667,0.13333333333333333
81,14,60,3,3.0,4.0,4.55,5.0,10,2.2688102609076854,52,8,0.8666666666666667,0.13333333333333333
81,15,60,3,3.0,4.0,4.883333333333334,5.0,10,2.214284434203419,52,8,0.8666666666666667,0.13333333333333333
81,16,60,3,4.0,5.0,5.5,6.0,10,2.262005010309806,50,10,0.8333333333333334,0.16666666666666666
81,17,60,3,4.0,6.0,6.116666666666666,7.0,10,2.1376908621740003,49,11,0.8166666666666667,0.18333333333333332
81,18,60,4,5.0,6.0,6.733333333333333,8.0,10,1.9988885800753267,48,12,0.8,0.2
81,19,60,10,10.0,10.0,10.0,10.0,10,0.0,0,60,0.0,1.0
82,1,68,1,1.0,1.0,1.0,1.0,1,0.0,68,0,1.0,0.0
82,2,68,1,1.0,1.0,1.0,1.0,1,0.0,68,0,1.0,0.0
82,3,68,1,1.0,1.0,1.0,1.0,1,0.0,68,0,1.0,0.0
82,4,68,1,1.0,1.0,1.161764705882353,1.0,10,1.0928954273968363,67,1,0.9852941176470589,0.014705882352941176
82,5,68,1,1.0,1.0,1.3676470588235294,1.25,10,1.136356558644206,67,1,0.9852941176470589,0.014705882352941176
82,6,68,1,1.0,2.0,1.7352941176470589,2.0,10,1.1195803712161343,67,1,0.9852941176470589,0.014705882352941176
82,7,68,2,2.0,2.0,2.3823529411764706,2.0,10,1.645219561287882,65,3,0.9558823529411765,0.04411764705882353
82,8,68,2,2.0,2.0,2.4705882352941178,2.0,10,1.6491583257501397,65,3,0.9558823529411765,0.04411764705882353
82,9,68,2,2.0,2.0,2.6176470588235294,3.0,10,1.645219561287882,65,3,0.9558823529411765,0.04411764705882353
82,10,68,2,2.0,3.0,2.9705882352941178,3.0,10,1.8468621101693647,64,4,0.9411764705882353,0.058823529411764705
82,11,68,2,2.0,3.0,3.235294117647059,3.0,10,1.7996539459739243,64,4,0.9411764705882353,0.058823529411764705
82,12,68,2,3.0,3.0,3.4558823529411766,4.0,10,1.7525932343195607,64,4,0.9411764705882353,0.058823529411764705
82,13,68,3,3.0,3.5,3.9705882352941178,4.0,10,1.7820228776118952,63,5,0.9264705882352942,0.07352941176470588
82,14,68,3,3.0,4.0,4.323529411764706,5.0,10,1.7693566167876509,63,5,0.9264705882352942,0.07352941176470588
82,15,68,3,3.75,4.0,4.676470588235294,5.0,10,1.7776486160307736,63,5,0.9264705882352942,0.07352941176470588
82,16,68,3,4.0,5.0,5.176470588235294,6.0,10,1.87036624653937,62,6,0.9117647058823529,0.08823529411764706
82,17,68,3,4.0,5.5,5.705882352941177,6.0,10,1.8315761737576781,62,6,0.9117647058823529,0.08823529411764706
82,18,68,4,5.0,6.0,6.338235294117647,7.0,10,1.7790471186899552,61,7,0.8970588235294118,0.10294117647058823
82,19,68,10,10.0,10.0,10.0,10.0,10,0.0,0,68,0.0,1.0
83,1,66,1,1.0,1.0,1.0,1.0,1,0.0,66,0,1.0,0.0
83,2,66,1,1.0,1.0,1.0,1.0,1,0.0,66,0,1.0,0.0
83,3,66,1,1.0,1.0,1.0,1.0,1,0.0,66,0,1.0,0.0
83,4,66,1,1.0,1.0,1.1515151515151516,1.0,10,1.104294979290218,65,1,0.9848484848484849,0.015151515151515152
83,5,66,1,1.0,1.0,1.2878787878787878,1.0,10,1.1383820458340508,65,1,0.9848484848484849,0.015151515151515152
83,6,66,1,1.0,1.0,1.5909090909090908,2.0,10,1.1544022817454813,65,1,0.9848484848484849,0.015151515151515152
83,7,66,2,2.0,2.0,2.378787878787879,2.0,10,1.6675617431225158,63,3,0.9545454545454546,0.045454545454545456
83,8,66,2,2.0,2.0,2.4393939393939394,2.0,10,1.6708624871222528,63,3,0.9545454545454546,0.045454545454545456
83,9,66,2,2.0,2.0,2.5303030303030303,2.0,10,1.6716866547918001,63,3,0.9545454545454546,0.045454545454545456
83,10,66,2,2.0,2.0,2.8333333333333335,3.0,10,2.100384765136179,61,5,0.9242424242424242,0.07575757575757576
83,11,66,2,2.0,3.0,3.196969696969697,3.0,10,2.0391597866389386,61,5,0.9242424242424242,0.07575757575757576
83,12,66,2,3.0,3.0,3.409090909090909,3.0,10,1.9692890020394973,61,5,0.9242424242424242,0.07575757575757576
83,13,66,3,3.0,3.0,4.03030303030303,4.0,10,2.249374976957047,58,8,0.8787878787878788,0.12121212121212122
83,14,66,3,3.0,3.0,4.212121212121212,4.0,10,2.232780244822866,58,8,0.8787878787878788,0.12121212121212122
83,15,66,3,3.0,4.0,4.515151515151516,5.0,10,2.1619465432408447,58,8,0.8787878787878788,0.12121212121212122
83,16,66,3,4.0,4.0,4.954545454545454,5.0,10,2.113677093123377,57,9,0.8636363636363636,0.13636363636363635
83,17,66,3,4.0,5.0,5.318181818181818,6.0,10,2.0387094172917997,57,9,0.8636363636363636,0.13636363636363635
83,18,66,4,5.0,5.0,5.96969696969697,6.0,10,1.8907245442189693,56,10,0.8484848484848485,0.15151515151515152
83,19,66,10,10.0,10.0,10.0,10.0,10,0.0,0,66,0.0,1.0
84,1,66,1,1.0,1.0,1.0,1.0,1,0.0,66,0,1.0,0.0
84,2,66,1,1.0,1.0,1.0,1.0,1,0.0,66,0,1.0,0.0
84,3,66,1,1.0,1.0,1.0,1.0,1,0.0,66,0,1.0,0.0
84,4,66,1,1.0,1.0,1.2878787878787878,1.0,10,1.5449345530430763,64,2,0.9696969696969697,0.030303030303030304
84,5,66,1,1.0,1.0,1.4242424242424243,1.0,10,1.5575875485935027,64,2,0.9696969696969697,0.030303030303030304
84,6,66,1,1.0,1.0,1.7121212121212122,2.0,10,1.544934553043076,64,2,0.9696969696969697,0.030303030303030304
84,7,66,2,2.0,2.0,2.5,2.0,10,1.9089105253886034,62,4,0.9393939393939394,0.06060606060606061
84,8,66,2,2.0,2.0,2.5454545454545454,2.0,10,1.908369271979853,62,4,0.9393939393939394,0.06060606060606061
84,9,66,2,2.0,2.0,2.6515151515151514,2.0,10,1.9028879506688603,62,4,0.9393939393939394,0.06060606060606061
84,10,66,2,2.0,2.0,3.015151515151515,3.0,10,2.2528932525413157,60,6,0.9090909090909091,0.09090909090909091
84,11,66,2,2.0,3.0,3.212121212121212,3.0,10,2.2191668619248075,60,6,0.9090909090909091,0.09090909090909091
84,12,66,2,3.0,3.0,3.515151515151515,3.0,10,2.1337293020950234,60,6,0.9090909090909091,0.09090909090909091
84,13,66,3,3.0,3.0,4.075757575757576,4.0,10,2.2381716432988,58,8,0.8787878787878788,0.12121212121212122
84,14,66,3,3.0,3.0,4.257575757575758,4.0,10,2.210927448754194,58,8,0.8787878787878788,0.12121212121212122
84,15,66,3,3.0,4.0,4.575757575757576,5.0,10,2.2567112438679837,57,9,0.8636363636363636,0.13636363636363635
84,16,66,3,4.0,4.0,5.015151515151516,5.0,10,2.2394021404696676,56,10,0.8484848484848485,0.15151515151515152
84,17,66,3,4.0,5.0,5.46969696969697,6.0,10,2.1049702867671636,56,10,0.8484848484848485,0.15151515151515152
84,18,66,4,4.25,5.5,6.0606060606060606,7.0,10,2.0661689616643377,54,12,0.8181818181818182,0.18181818181818182
84,19,66,10,10.0,10.0,10.0,10.0,10,0.0,0,66,0.0,1.0
85,1,71,1,1.0,1.0,1.0,1.0,1,0.0,71,0,1.0,0.0
85,2,71,1,1.0,1.0,1.0,1.0,1,0.0,71,0,1.0,0.0
85,3,71,1,1.0,1.0,1.0,1.0,1,0.0,71,0,1.0,0.0
85,4,71,1,1.0,1.0,1.267605633802817,1.0,10,1.4913624216280619,69,2,0.971830985915493,0.028169014084507043
85,5,71,1,1.0,1.0,1.4507042253521127,1.0,10,1.508555249464325,69,2,0.971830985915493,0.028169014084507043
85,6,71,1,1.0,2.0,1.7605633802816902,2.0,10,1.4866996128810577,69,2,0.971830985915493,0.028169014084507043
85,7,71,2,2.0,2.0,2.563380281690141,2.0,10,2.0468622112208394,66,5,0.9295774647887324,0.07042253521126761
85,8,71,2,2.0,2.0,2.6338028169014085,2.0,10,2.0434673420488605,66,5,0.9295774647887324,0.07042253521126761
85,9,71,2,2.0,2.0,2.8028169014084505,3.0,10,2.025330564636887,66,5,0.9295774647887324,0.07042253521126761
85,10,71,2,2.0,2.0,3.23943661971831,3.0,10,2.4521608104586323,63,8,0.8873239436619719,0.11267605633802817
85,11,71,2,2.0,3.0,3.507042253521127,3.0,10,2.3846530407954956,63,8,0.8873239436619719,0.11267605633802817
85,12,71,2,3.0,3.0,3.76056338028169,4.0,10,2.297976996001473,63,8,0.8873239436619719,0.11267605633802817
85,13,71,3,3.0,3.0,4.352112676056338,4.0,10,2.4557984935302066,60,11,0.8450704225352113,0.15492957746478872
85,14,71,3,3.0,4.0,4.647887323943662,5.0,10,2.380073330325484,60,11,0.8450704225352113,0.15492957746478872
85,15,71,3,3.0,4.0,5.0,5.0,10,2.3012550158309972,60,11,0.8450704225352113,0.15492957746478872
85,16,71,3,4.0,5.0,5.647887323943662,6.0,10,2.277251812665877,58,13,0.8169014084507042,0.18309859154929578
85,17,71,3,4.0,6.0,6.098591549295775,7.0,10,2.252728733927141,57,14,0.8028169014084507,0.19718309859154928
85,18,71,4,5.0,6.0,6.619718309859155,8.0,10,2.125407647283113,56,15,0.7887323943661971,0.2112676056338028
85,19,71,10,10.0,10.0,10.0,10.0,10,0.0,0,71,0.0,1.0
86,1,59,1,1.0,1.0,1.0,1.0,1,0.0,59,0,1.0,0.0
86,2,59,1,1.0,1.0,1.0,1.0,1,0.0,59,0,1.0,0.0
86,3,59,1,1.0,1.0,1.0,1.0,1,0.0,59,0,1.0,0.0
86,4,59,1,1.0,1.0,1.305084745762712,1.0,10,1.628706852004776,57,2,0.9661016949152542,0.03389830508474576
86,5,59,1,1.0,1.0,1.4576271186440677,1.0,10,1.639781236942078,57,2,0.9661016949152542,0.03389830508474576
86,6,59,1,1.0,2.0,1.8135593220338984,2.0,10,1.6100802829881922,57,2,0.9661016949152542,0.03389830508474576
86,7,59,2,2.0,2.0,2.542372881355932,2.0,10,2.0111724710767898,55,4,0.9322033898305084,0.06779661016949153
86,8,59,2,2.0,2.0,2.593220338983051,2.0,10,2.009457672580194,55,4,0.9322033898305084,0.06779661016949153
86,9,59,2,2.0,2.0,2.76271186440678,3.0,10,1.9943902942482041,55,4,0.9322033898305084,0.06779661016949153
86,10,59,2,2.0,3.0,3.3559322033898304,3.0,10,2.4822263917319063,52,7,0.8813559322033898,0.11864406779661017
86,11,59,2,3.0,3.0,3.6779661016949152,3.0,10,2.3824263231612397,52,7,0.8813559322033898,0.11864406779661017
86,12,59,2,3.0,3.0,3.864406779661017,3.5,10,2.302965127157419,52,7,0.8813559322033898,0.11864406779661017
86,13,59,3,3.0,3.0,4.677966101694915,4.0,10,2.7211704732731494,47,12,0.7966101694915254,0.2033898305084746
86,14,59,3,3.0,4.0,5.033898305084746,5.0,10,2.5773860210536084,47,12,0.7966101694915254,0.2033898305084746
86,15,59,3,4.0,4.0,5.372881355932203,5.0,10,2.406899018286532,47,12,0.7966101694915254,0.2033898305084746
86,16,59,3,4.0,5.0,6.0,8.5,10,2.428642642453962,44,15,0.7457627118644068,0.2542372881355932
86,17,59,4,5.0,6.0,6.576271186440678,10.0,10,2.1878198251855348,43,16,0.7288135593220338,0.2711864406779661
86,18,59,5,6.0,6.0,7.11864406779661,10.0,10,1.940511427981249,42,17,0.711864406779661,0.288135593220339
86,19,59,10,10.0,10.0,10.0,10.0,10,0.0,0,59,0.0,1.0
87,1,65,1,1.0,1.0,1.0,1.0,1,0.0,65,0,1.0,0.0
87,2,65,1,1.0,1.0,1.0,1.0,1,0.0,65,0,1.0,0.0
87,3,65,1,1.0,1.0,1.0,1.0,1,0.0,65,0,1.0,0.0
87,4,65,1,1.0,1.0,1.1538461538461537,1.0,10,1.1125959834932029,64,1,0.9846153846153847,0.015384615384615385
87,5,65,1,1.0,1.0,1.3384615384615384,1.0,10,1.1539487133907185,64,1,0.9846153846153847,0.015384615384615385
87,6,65,1,1.0,2.0,1.7076923076923076,2.0,10,1.1465409774699515,64,1,0.9846153846153847,0.015384615384615385
87,7,65,2,2.0,2.0,2.3846153846153846,2.0,10,1.6796731155638376,62,3,0.9538461538461539,0.046153846153846156
87,8,65,2,2.0,2.0,2.476923076923077,2.0,10,1.683473445064307,62,3,0.9538461538461539,0.046153846153846156
